model,match_method,N,k,k_label,R,matched_R,seed,D,phi_mean,phi_std,chi,sdot,J,mean_degree,mean_kth_dist
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,4,0.06,0.6773832440376282,0.02302759699523449,0.5429967045783997,2.6249420642852783,4.834176540374756,8.290663719177246,
topological,count,1024,7,k=7,,1.0167454784646184,5,0.06,0.5227119326591492,0.09648596495389938,9.532970428466797,2.8268303871154785,0.2965319752693176,7.0,0.9432104229927063
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,5,0.06,0.6784023642539978,0.02714146301150322,0.7543388605117798,2.619697093963623,3.4728386402130127,8.258769035339355,
topological,count,1024,7,k=7,,1.0167454784646184,6,0.06,0.5986778736114502,0.06445974111557007,4.254780292510986,2.7735161781311035,0.6518588066101074,7.0,0.991367757320404
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,6,0.06,0.6764891147613525,0.02460862323641777,0.6201183795928955,2.627969264984131,4.237851142883301,8.127148628234863,
topological,count,1024,7,k=7,,1.0167454784646184,7,0.06,0.5577163100242615,0.05607808753848076,3.2202260494232178,2.771873712539673,0.8607699275016785,7.0,0.9467780590057373
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,7,0.06,0.6700567603111267,0.03028545342385769,0.9392216801643372,2.6297457218170166,2.799920082092285,8.522401809692383,
topological,count,1024,7,k=7,,1.0167454784646184,0,0.07,0.43540480732917786,0.06986889243125916,4.998822212219238,2.966716766357422,0.5934832096099854,7.0,0.9637743830680847
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,0,0.07,0.5607991814613342,0.036957018077373505,1.3986008167266846,2.7927937507629395,1.996848464012146,8.129511833190918,
topological,count,1024,7,k=7,,1.0167454784646184,1,0.07,0.5150685906410217,0.07130894064903259,5.207004547119141,2.9237523078918457,0.5615037083625793,7.0,0.9945935606956482
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,1,0.07,0.5633619427680969,0.04641452431678772,2.2060112953186035,2.764777183532715,1.253292441368103,8.199140548706055,
topological,count,1024,7,k=7,,1.0167454784646184,2,0.07,0.3810870945453644,0.09917730838060379,10.072205543518066,3.007690668106079,0.29861292243003845,7.0,0.9564011693000793
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,2,0.07,0.5700199604034424,0.03912480175495148,1.567488193511963,2.778580904006958,1.7726328372955322,7.636250019073486,
topological,count,1024,7,k=7,,1.0167454784646184,3,0.07,0.4094039499759674,0.09246072173118591,8.754161834716797,2.9779467582702637,0.34017497301101685,7.0,0.9572088122367859
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,3,0.07,0.596781849861145,0.03616119921207428,1.3390156030654907,2.7645552158355713,2.06461763381958,8.472890853881836,
topological,count,1024,7,k=7,,1.0167454784646184,4,0.07,0.3168957531452179,0.10664650797843933,11.646441459655762,3.0289599895477295,0.26007601618766785,7.0,0.9601348638534546
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,4,0.07,0.5677055716514587,0.03319776430726051,1.1285417079925537,2.782697916030884,2.4657466411590576,7.72216796875,
topological,count,1024,7,k=7,,1.0167454784646184,5,0.07,0.47436949610710144,0.07527074962854385,5.801662921905518,2.966113805770874,0.5112523436546326,7.0,0.9723195433616638
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,5,0.07,0.5775253176689148,0.04306068643927574,1.89872407913208,2.767404079437256,1.4575073719024658,8.388379096984863,
topological,count,1024,7,k=7,,1.0167454784646184,6,0.07,0.4290751516819,0.11483348160982132,13.50321102142334,2.972642660140991,0.2201433926820755,7.0,0.9637080430984497
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,6,0.07,0.5918206572532654,0.03150824457406998,1.0165960788726807,2.7732362747192383,2.7279629707336426,8.159647941589355,
topological,count,1024,7,k=7,,1.0167454784646184,7,0.07,0.5219422578811646,0.07049452513456345,5.088745594024658,2.9522695541381836,0.580156683921814,7.0,1.0067654848098755
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,7,0.07,0.5716583132743835,0.03701256960630417,1.4028085470199585,2.7903196811676025,1.9890950918197632,7.791327953338623,
topological,count,1024,7,k=7,,1.0167454784646184,0,0.075,0.3928004503250122,0.12510956823825836,16.028064727783203,3.0757925510406494,0.19190043210983276,7.0,1.0002716779708862
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,0,0.075,0.5026590824127197,0.04144122079014778,1.758591890335083,2.8665788173675537,1.6300420761108398,8.077675819396973,
topological,count,1024,7,k=7,,1.0167454784646184,1,0.075,0.43173253536224365,0.07035626471042633,5.0688042640686035,3.041149854660034,0.5999737977981567,7.0,0.9967362880706787
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,1,0.075,0.5488862991333008,0.03254327178001404,1.084482192993164,2.8209550380706787,2.6011998653411865,8.67220687866211,
topological,count,1024,7,k=7,,1.0167454784646184,2,0.075,0.4207763969898224,0.09620782732963562,9.478089332580566,3.060903310775757,0.32294517755508423,7.0,1.0090502500534058
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,2,0.075,0.531976580619812,0.04090229049324989,1.7131493091583252,2.8418474197387695,1.6588438749313354,7.801405906677246,
topological,count,1024,7,k=7,,1.0167454784646184,3,0.075,0.2513800263404846,0.10202175378799438,10.658241271972656,3.1060118675231934,0.29141879081726074,7.0,0.9622961282730103
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,3,0.075,0.4762880504131317,0.07008471339941025,5.029751777648926,2.8481576442718506,0.5662620663642883,7.994042873382568,
topological,count,1024,7,k=7,,1.0167454784646184,4,0.075,0.36020973324775696,0.10125631839036942,10.498909950256348,3.0818378925323486,0.2935388386249542,7.0,0.9948211312294006
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,4,0.075,0.5031994581222534,0.08365648239850998,7.16636848449707,2.850101947784424,0.39770519733428955,8.66103458404541,
topological,count,1024,7,k=7,,1.0167454784646184,5,0.075,0.45554319024086,0.052293602377176285,2.8002517223358154,3.041952133178711,1.0863138437271118,7.0,1.0046653747558594
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,5,0.075,0.5090798139572144,0.030133357271552086,0.9298117160797119,2.8561806678771973,3.0717837810516357,7.582499980926514,
topological,count,1024,7,k=7,,1.0167454784646184,6,0.075,0.3861304521560669,0.08598260581493378,7.570441246032715,3.064410924911499,0.4047863185405731,7.0,0.9817371964454651
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,6,0.075,0.48542898893356323,0.04081593081355095,1.7059227228164673,2.849137544631958,1.6701445579528809,8.594120979309082,
topological,count,1024,7,k=7,,1.0167454784646184,7,0.075,0.4507570266723633,0.053729381412267685,2.9561307430267334,3.0549418926239014,1.0334258079528809,7.0,1.0030676126480103
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,7,0.075,0.4887789189815521,0.049615100026130676,2.520737886428833,2.891685724258423,1.1471583843231201,7.801445007324219,
topological,count,1024,7,k=7,,1.0167454784646184,0,0.0775,0.2982810437679291,0.08717381209135056,7.781656265258789,3.1321017742156982,0.4024980962276459,7.0,0.9609149098396301
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,0,0.0775,0.46759068965911865,0.05575818568468094,3.183590888977051,2.918252468109131,0.9166542887687683,7.818261623382568,
topological,count,1024,7,k=7,,1.0167454784646184,1,0.0775,0.3417345881462097,0.11558400094509125,13.680294036865234,3.122267484664917,0.2282310128211975,7.0,1.0018689632415771
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,1,0.0775,0.510147213935852,0.04171128198504448,1.7815871238708496,2.8743956089019775,1.6133904457092285,8.061230659484863,
topological,count,1024,7,k=7,,1.0167454784646184,2,0.0775,0.2812916934490204,0.11762522161006927,14.167750358581543,3.1442558765411377,0.22193050384521484,7.0,0.9928714036941528
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,2,0.0775,0.4894619286060333,0.04301738739013672,1.8949075937271118,2.882511615753174,1.521188497543335,7.712773323059082,
topological,count,1024,7,k=7,,1.0167454784646184,3,0.0775,0.38007795810699463,0.08457004278898239,7.323742389678955,3.1059155464172363,0.42408859729766846,7.0,1.0027003288269043
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,3,0.0775,0.47769689559936523,0.044942766427993774,2.068328857421875,2.900784492492676,1.4024773836135864,7.555390357971191,
topological,count,1024,7,k=7,,1.0167454784646184,4,0.0775,0.38942840695381165,0.08061545342206955,6.6548237800598145,3.1394996643066406,0.471763014793396,7.0,1.0203337669372559
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,4,0.0775,0.45440492033958435,0.0535811111330986,2.939838171005249,2.886218309402466,0.9817609190940857,8.159530639648438,
topological,count,1024,7,k=7,,1.0167454784646184,5,0.0775,0.321614146232605,0.09695734083652496,9.626343727111816,3.130732297897339,0.32522550225257874,7.0,0.9775254130363464
metric,count,1024,7,k=7,1.0167454784646184,1.0167454784646184,5,0.0775,0.4887274205684662,0.042481210082769394,1.847965121269226,2.879986524581909,1.5584638118743896,7.611093521118164,
