model,match_method,N,k,k_label,R,matched_R,seed,D,phi_mean,phi_std,chi,sdot,J,mean_degree,mean_kth_dist
topological,count,1024,5,k=5,,0.8024114967626073,2,0.006667,0.8634936809539795,0.04117801785469055,1.736324429512024,2.071225643157959,1.192879319190979,5.0,0.6798372268676758
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,2,0.006667,0.9518743753433228,0.006290746852755547,0.040523260831832886,2.042721748352051,50.40862274169922,8.514726638793945,
topological,count,1024,5,k=5,,0.8024114967626073,3,0.006667,0.9133996367454529,0.020657796412706375,0.43698644638061523,2.0503175258636475,4.6919474601745605,5.0,0.7257859706878662
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,3,0.006667,0.9543394446372986,0.005957966670393944,0.036349304020404816,2.0441808700561523,56.23714065551758,7.629062175750732,
topological,count,1024,5,k=5,,0.8024114967626073,4,0.006667,0.9176331758499146,0.03338547423481941,1.1413401365280151,2.0677783489227295,1.8117108345031738,5.0,0.7764670252799988
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,4,0.006667,0.9555217027664185,0.005763963796198368,0.03402063995599747,2.042896270751953,60.04873275756836,7.826972484588623,
topological,count,1024,5,k=5,,0.8024114967626073,5,0.006667,0.8931982517242432,0.01630917750298977,0.2723730206489563,2.0706968307495117,7.6024298667907715,5.0,0.697186291217804
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,5,0.006667,0.9584054946899414,0.006496727932244539,0.04322045296430588,2.0385212898254395,47.1656608581543,7.935312271118164,
topological,count,1024,5,k=5,,0.8024114967626073,6,0.006667,0.8795414566993713,0.037298429757356644,1.4245611429214478,2.0904343128204346,1.467423439025879,5.0,0.6982925534248352
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,6,0.006667,0.9524984359741211,0.006037579383701086,0.037327222526073456,2.0391087532043457,54.62792205810547,7.062539100646973,
topological,count,1024,5,k=5,,0.8024114967626073,7,0.006667,0.9012794494628906,0.016882995143532753,0.2918764054775238,2.085785388946533,7.146125316619873,5.0,0.6871540546417236
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,7,0.006667,0.9538854956626892,0.006553915794938803,0.043984703719615936,2.038834810256958,46.353267669677734,8.71468734741211,
topological,count,1024,5,k=5,,0.8024114967626073,0,0.008333,0.9118697643280029,0.017518963664770126,0.31428003311157227,2.0850670337677,6.634424209594727,5.0,0.7839478850364685
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,0,0.008333,0.9433979392051697,0.005481723230332136,0.030770475044846535,2.0542378425598145,66.7600326538086,7.399296760559082,
topological,count,1024,5,k=5,,0.8024114967626073,1,0.008333,0.9124102592468262,0.011834835633635521,0.143424853682518,2.0797789096832275,14.500825881958008,5.0,0.7296885251998901
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,1,0.008333,0.9428128600120544,0.008646909147500992,0.0765635073184967,2.0607006549835205,26.914918899536133,6.932070255279541,
topological,count,1024,5,k=5,,0.8024114967626073,2,0.008333,0.9065836668014526,0.025901447981595993,0.6869862675666809,2.0741231441497803,3.01916241645813,5.0,0.726557731628418
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,2,0.008333,0.9391038417816162,0.007753089070320129,0.06155303865671158,2.0588159561157227,33.44783401489258,7.491738319396973,
topological,count,1024,5,k=5,,0.8024114967626073,3,0.008333,0.8708312511444092,0.046313751488924026,2.1964428424835205,2.0705811977386475,0.9426974654197693,5.0,0.7008141279220581
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,3,0.008333,0.9368695020675659,0.010816030204296112,0.11979418992996216,2.0582199096679688,17.18130111694336,8.206679344177246,
topological,count,1024,5,k=5,,0.8024114967626073,4,0.008333,0.9159086346626282,0.015621529892086983,0.24988898634910583,2.0796029567718506,8.322107315063477,5.0,0.7849337458610535
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,4,0.008333,0.9348911643028259,0.008206968195736408,0.06897083669900894,2.059643268585205,29.862525939941406,6.765117168426514,
topological,count,1024,5,k=5,,0.8024114967626073,5,0.008333,0.9085241556167603,0.018422750756144524,0.34754329919815063,2.076686382293701,5.9753313064575195,5.0,0.6853553056716919
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,5,0.008333,0.9479981660842896,0.006313749589025974,0.040820155292749405,2.0486693382263184,50.18769454956055,7.661484241485596,
topological,count,1024,5,k=5,,0.8024114967626073,6,0.008333,0.8785340785980225,0.03490474447607994,1.2475812435150146,2.0947251319885254,1.679029107093811,5.0,0.6966578364372253
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,6,0.008333,0.9470215439796448,0.007901344448328018,0.06392960250377655,2.054837226867676,32.14218521118164,9.539960861206055,
topological,count,1024,5,k=5,,0.8024114967626073,7,0.008333,0.8298022150993347,0.030047200620174408,0.9245023131370544,2.10334849357605,2.2751142978668213,5.0,0.6761264801025391
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,7,0.008333,0.9401264786720276,0.005782271269708872,0.0342370942234993,2.0505731105804443,59.893314361572266,9.272421836853027,
topological,count,1024,5,k=5,,0.8024114967626073,0,0.01,0.8959140777587891,0.026081416755914688,0.6965660452842712,2.098637104034424,3.0128331184387207,5.0,0.7662215828895569
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,0,0.01,0.9265780448913574,0.0119388522580266,0.1459570676088333,2.069369316101074,14.177931785583496,7.618788719177246,
topological,count,1024,5,k=5,,0.8024114967626073,1,0.01,0.8109264969825745,0.05366911366581917,2.94950270652771,2.1195480823516846,0.7186119556427002,5.0,0.6707533597946167
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,1,0.01,0.9292222261428833,0.010224593803286552,0.10705133527517319,2.0730905532836914,19.365386962890625,7.54031229019165,
topological,count,1024,5,k=5,,0.8024114967626073,2,0.01,0.900458812713623,0.017345523461699486,0.3080880045890808,2.0811972618103027,6.755203723907471,5.0,0.7315121293067932
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,2,0.01,0.9326324462890625,0.009424046613276005,0.09094417095184326,2.072514057159424,22.788860321044922,7.553359031677246,
topological,count,1024,5,k=5,,0.8024114967626073,3,0.01,0.8733265995979309,0.02280520088970661,0.5325590372085571,2.0866904258728027,3.9182329177856445,5.0,0.7190710306167603
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,3,0.01,0.9369613528251648,0.009451267309486866,0.09147029370069504,2.0689237117767334,22.618532180786133,8.284316062927246,
topological,count,1024,5,k=5,,0.8024114967626073,4,0.01,0.9032629132270813,0.014757982455193996,0.22302521765232086,2.095343828201294,9.395098686218262,5.0,0.7911909222602844
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,4,0.01,0.9310847520828247,0.010410679504275322,0.11098341643810272,2.068371534347534,18.636762619018555,7.697148323059082,
topological,count,1024,5,k=5,,0.8024114967626073,5,0.01,0.8563534617424011,0.044024404138326645,1.9846638441085815,2.104213237762451,1.0602365732192993,5.0,0.6811479926109314
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,5,0.01,0.928962230682373,0.008317911997437477,0.07084816694259644,2.06058931350708,29.084583282470703,8.058202743530273,
topological,count,1024,5,k=5,,0.8024114967626073,6,0.01,0.847645103931427,0.02514236606657505,0.6473098993301392,2.11380934715271,3.265529155731201,5.0,0.699245810508728
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,6,0.01,0.9333293437957764,0.008204157464206219,0.06892359256744385,2.063988208770752,29.946035385131836,7.807284832000732,
topological,count,1024,5,k=5,,0.8024114967626073,7,0.01,0.8349938988685608,0.08006322383880615,6.563962459564209,2.1191627979278564,0.3228480815887451,5.0,0.7014967799186707
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,7,0.01,0.9243557453155518,0.013010921888053417,0.17334690690040588,2.066920042037964,11.923605918884277,8.148202896118164,
topological,count,1024,5,k=5,,0.8024114967626073,0,0.011667,0.8696788549423218,0.0266868993639946,0.7292832136154175,2.113658905029297,2.898268938064575,5.0,0.7558573484420776
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,0,0.011667,0.9207334518432617,0.01383057702332735,0.19587568938732147,2.081278085708618,10.625505447387695,8.140155792236328,
topological,count,1024,5,k=5,,0.8024114967626073,1,0.011667,0.8547483682632446,0.02553817816078663,0.6678513288497925,2.113893747329712,3.1652159690856934,5.0,0.7207837700843811
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,1,0.011667,0.9172385931015015,0.016350971534848213,0.2737707793712616,2.0844666957855225,7.613912582397461,8.241874694824219,
topological,count,1024,5,k=5,,0.8024114967626073,2,0.011667,0.801162838935852,0.04987585172057152,2.5473029613494873,2.1325948238372803,0.8371971845626831,5.0,0.6515957713127136
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,2,0.011667,0.9130856394767761,0.012405657209455967,0.15759393572807312,2.0852744579315186,13.231945991516113,6.624863147735596,
topological,count,1024,5,k=5,,0.8024114967626073,3,0.011667,0.7978748679161072,0.02717852033674717,0.7564001083374023,2.1230318546295166,2.806757688522339,5.0,0.6705800294876099
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,3,0.011667,0.9150587916374207,0.008312775753438473,0.07076070457696915,2.0830605030059814,29.43809700012207,7.015917778015137,
topological,count,1024,5,k=5,,0.8024114967626073,4,0.011667,0.8551896214485168,0.02604798972606659,0.6947816610336304,2.12020206451416,3.0516092777252197,5.0,0.7077016830444336
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,4,0.011667,0.910988450050354,0.01422045286744833,0.2070745974779129,2.0818676948547363,10.05370807647705,7.677382469177246,
topological,count,1024,5,k=5,,0.8024114967626073,5,0.011667,0.8180261850357056,0.028891555964946747,0.8547553420066833,2.126005172729492,2.48726749420166,5.0,0.6766366362571716
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,5,0.011667,0.9128761291503906,0.012146023102104664,0.15106649696826935,2.072788715362549,13.72103500366211,8.3056640625,
topological,count,1024,5,k=5,,0.8024114967626073,6,0.011667,0.8031894564628601,0.027706418186426163,0.7860691547393799,2.150571823120117,2.7358555793762207,5.0,0.6760976314544678
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,6,0.011667,0.9099246859550476,0.010961304418742657,0.1230337992310524,2.0783488750457764,16.89250373840332,7.257265567779541,
topological,count,1024,5,k=5,,0.8024114967626073,7,0.011667,0.7833808064460754,0.04544923081994057,2.1152079105377197,2.1392037868499756,1.0113444328308105,5.0,0.6260924935340881
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,7,0.011667,0.9140061140060425,0.013787017203867435,0.1946438103914261,2.074756622314453,10.659247398376465,7.561972618103027,
topological,count,1024,5,k=5,,0.8024114967626073,0,0.013333,0.8600658774375916,0.028385451063513756,0.825071394443512,2.1311628818511963,2.5830042362213135,5.0,0.7475788593292236
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,0,0.013333,0.9070882797241211,0.013080883771181107,0.17521613836288452,2.093761444091797,11.949592590332031,6.99914026260376,
topological,count,1024,5,k=5,,0.8024114967626073,1,0.013333,0.8352656960487366,0.028932813555002213,0.8571982383728027,2.13226580619812,2.487482786178589,5.0,0.7131849527359009
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,1,0.013333,0.9092873930931091,0.010349513031542301,0.10968312621116638,2.097294330596924,19.12139320373535,8.630449295043945,
topological,count,1024,5,k=5,,0.8024114967626073,2,0.013333,0.8477832078933716,0.024363728240132332,0.6078374981880188,2.1256375312805176,3.49704909324646,5.0,0.7025822997093201
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,2,0.013333,0.9124641418457031,0.009300392121076584,0.08857323229312897,2.093414545059204,23.634843826293945,7.414257526397705,
topological,count,1024,5,k=5,,0.8024114967626073,3,0.013333,0.8125102519989014,0.037562690675258636,1.4448186159133911,2.1358890533447266,1.4783095121383667,5.0,0.7141153812408447
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,3,0.013333,0.9090491533279419,0.009798008017241955,0.09830497950315475,2.0943453311920166,21.304569244384766,8.02359390258789,
topological,count,1024,5,k=5,,0.8024114967626073,4,0.013333,0.859981119632721,0.034470051527023315,1.2167010307312012,2.1365935802459717,1.7560546398162842,5.0,0.7701463103294373
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,4,0.013333,0.8993200659751892,0.014668862335383892,0.22033973038196564,2.09613037109375,9.513175010681152,7.572968482971191,
topological,count,1024,5,k=5,,0.8024114967626073,5,0.013333,0.7973271012306213,0.05908014252781868,3.5742344856262207,2.143350124359131,0.5996668934822083,5.0,0.6856995820999146
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,5,0.013333,0.9084756374359131,0.013085135258734226,0.1753300577402115,2.0867156982421875,11.901641845703125,7.93484354019165,
topological,count,1024,5,k=5,,0.8024114967626073,6,0.013333,0.8423176407814026,0.02695544995367527,0.7440345883369446,2.138918161392212,2.8747565746307373,5.0,0.6851959228515625
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,6,0.013333,0.9012179374694824,0.011619695462286472,0.1382577270269394,2.0845963954925537,15.077611923217773,7.18761682510376,
topological,count,1024,5,k=5,,0.8024114967626073,7,0.013333,0.767037570476532,0.03260989487171173,1.088926911354065,2.1618988513946533,1.9853479862213135,5.0,0.6608459949493408
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,7,0.013333,0.9117918014526367,0.011707342229783535,0.140351340174675,2.087599992752075,14.874101638793945,7.545585632324219,
topological,count,1024,5,k=5,,0.8024114967626073,0,0.015,0.8716448545455933,0.02243826724588871,0.515559196472168,2.135714530944824,4.142520427703857,5.0,0.776874840259552
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,0,0.015,0.8894887566566467,0.014265643432736397,0.20839278399944305,2.1067614555358887,10.109570503234863,7.116660118103027,
topological,count,1024,5,k=5,,0.8024114967626073,1,0.015,0.754065215587616,0.05097120627760887,2.6604175567626953,2.176286220550537,0.8180242776870728,5.0,0.6927065253257751
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,1,0.015,0.8914855122566223,0.015755705535411835,0.2542001008987427,2.109386444091797,8.298133850097656,7.004374980926514,
topological,count,1024,5,k=5,,0.8024114967626073,2,0.015,0.7786476016044617,0.03556142747402191,1.2949659824371338,2.1679320335388184,1.67412269115448,5.0,0.6844498515129089
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,2,0.015,0.8817850947380066,0.014046958647668362,0.20205266773700714,2.1130030155181885,10.457683563232422,6.861562252044678,
topological,count,1024,5,k=5,,0.8024114967626073,3,0.015,0.7662350535392761,0.06172161176800728,3.900986909866333,2.154747724533081,0.5523596405982971,5.0,0.7060784697532654
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,3,0.015,0.8897179365158081,0.01761794276535511,0.3178413212299347,2.1110634803771973,6.641878604888916,6.84044885635376,
topological,count,1024,5,k=5,,0.8024114967626073,4,0.015,0.7515180110931396,0.08168037980794907,6.83180570602417,2.1709210872650146,0.31776678562164307,5.0,0.7156079411506653
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,4,0.015,0.8863683938980103,0.021735193207859993,0.4837566614151001,2.107466697692871,4.356460094451904,7.262382507324219,
topological,count,1024,5,k=5,,0.8024114967626073,5,0.015,0.789347231388092,0.032271020114421844,1.0664129257202148,2.1576087474823,2.0232393741607666,5.0,0.7064669728279114
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,5,0.015,0.8953643441200256,0.007198407780379057,0.053060684353113174,2.0951831340789795,39.48654556274414,7.835136413574219,
topological,count,1024,5,k=5,,0.8024114967626073,6,0.015,0.8001282811164856,0.024045895785093307,0.5920820236206055,2.1693997383117676,3.6640188694000244,5.0,0.7234600186347961
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,6,0.015,0.8880987167358398,0.012325278483331203,0.15555837750434875,2.0969250202178955,13.479988098144531,6.668612957000732,
topological,count,1024,5,k=5,,0.8024114967626073,7,0.015,0.7827543616294861,0.02994319051504135,0.9181129336357117,2.1696677207946777,2.3631815910339355,5.0,0.6701282262802124
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,7,0.015,0.8826070427894592,0.01532661821693182,0.2405429631471634,2.1011581420898438,8.735063552856445,7.272284984588623,
topological,count,1024,5,k=5,,0.8024114967626073,0,0.016667,0.804802656173706,0.028571072965860367,0.8358975648880005,2.174232244491577,2.6010749340057373,5.0,0.7224250435829163
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,0,0.016667,0.8864585161209106,0.01930786482989788,0.3817406892776489,2.1184239387512207,5.549379348754883,7.076132774353027,
topological,count,1024,5,k=5,,0.8024114967626073,1,0.016667,0.7454202175140381,0.08911052346229553,8.13126277923584,2.1921775341033936,0.26959866285324097,5.0,0.6886926293373108
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,1,0.016667,0.8784093856811523,0.013110529631376266,0.17601124942302704,2.1208839416503906,12.049707412719727,7.255624771118164,
topological,count,1024,5,k=5,,0.8024114967626073,2,0.016667,0.8001918792724609,0.03796704486012459,1.4760925769805908,2.168424367904663,1.4690301418304443,5.0,0.7225342988967896
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,2,0.016667,0.8742368221282959,0.01626845821738243,0.27101466059684753,2.1245386600494385,7.839201927185059,7.444570064544678,
topological,count,1024,5,k=5,,0.8024114967626073,3,0.016667,0.75367271900177,0.04100865498185158,1.7220708131790161,2.16919207572937,1.2596416473388672,5.0,0.665472686290741
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,3,0.016667,0.8861605525016785,0.013262121006846428,0.1801050752401352,2.1198747158050537,11.770210266113281,7.067285060882568,
topological,count,1024,5,k=5,,0.8024114967626073,4,0.016667,0.7934753894805908,0.046729590743780136,2.2360622882843018,2.177556037902832,0.9738351106643677,5.0,0.7311488389968872
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,4,0.016667,0.8827712535858154,0.0129971569404006,0.17298032343387604,2.1178436279296875,12.243263244628906,7.234062194824219,
topological,count,1024,5,k=5,,0.8024114967626073,5,0.016667,0.759381115436554,0.04517166689038277,2.0894510746002197,2.190021514892578,1.0481324195861816,5.0,0.6967697143554688
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,5,0.016667,0.8781242370605469,0.017701515927910805,0.32086390256881714,2.1052162647247314,6.5610880851745605,6.754491806030273,
topological,count,1024,5,k=5,,0.8024114967626073,6,0.016667,0.8204394578933716,0.025096189230680466,0.644934356212616,2.1761860847473145,3.3742754459381104,5.0,0.7275294065475464
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,6,0.016667,0.8796108961105347,0.012471796944737434,0.15927882492542267,2.1090025901794434,13.240947723388672,6.907382488250732,
topological,count,1024,5,k=5,,0.8024114967626073,7,0.016667,0.7291725277900696,0.06490492075681686,4.3137526512146,2.2006540298461914,0.5101484060287476,5.0,0.6903849840164185
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,7,0.016667,0.8851423263549805,0.013682917691767216,0.19171558320522308,2.116615056991577,11.04039192199707,7.352206707000732,
topological,count,1024,5,k=5,,0.8024114967626073,0,0.018333,0.7488150596618652,0.08013809472322464,6.576245307922363,2.206418037414551,0.3355133533477783,5.0,0.7091389298439026
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,0,0.018333,0.8662965297698975,0.014633623883128166,0.21928240358829498,2.134408473968506,9.73360538482666,7.856894493103027,
topological,count,1024,5,k=5,,0.8024114967626073,1,0.018333,0.7791754007339478,0.05273084715008736,2.8472752571105957,2.1881301403045654,0.7684997320175171,5.0,0.7132242321968079
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,1,0.018333,0.877717137336731,0.01637367531657219,0.27453160285949707,2.137542486190796,7.786143779754639,7.175253868103027,
topological,count,1024,5,k=5,,0.8024114967626073,2,0.018333,0.7944543361663818,0.04346848651766777,1.9348576068878174,2.1842870712280273,1.1289136409759521,5.0,0.7370671629905701
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,2,0.018333,0.8569251894950867,0.018791770562529564,0.36160579323768616,2.1391122341156006,5.915592193603516,6.91710901260376,
topological,count,1024,5,k=5,,0.8024114967626073,3,0.018333,0.7625468969345093,0.03596466779708862,1.3245002031326294,2.180075168609619,1.6459606885910034,5.0,0.6863128542900085
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,3,0.018333,0.8620096445083618,0.01347265299409628,0.18586868047714233,2.1385393142700195,11.505646705627441,7.523144245147705,
topological,count,1024,5,k=5,,0.8024114967626073,4,0.018333,0.7749505639076233,0.03822861239314079,1.4965012073516846,2.2006659507751465,1.4705407619476318,5.0,0.7033730745315552
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,4,0.018333,0.8707531690597534,0.014365524053573608,0.2113211303949356,2.1315536499023438,10.086798667907715,6.724823951721191,
topological,count,1024,5,k=5,,0.8024114967626073,5,0.018333,0.7703788876533508,0.03625756502151489,1.3461618423461914,2.203915596008301,1.637184739112854,5.0,0.7020325064659119
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,5,0.018333,0.8673199415206909,0.012261795811355114,0.15396006405353546,2.1217169761657715,13.780957221984863,6.799999713897705,
topological,count,1024,5,k=5,,0.8024114967626073,6,0.018333,0.7611435055732727,0.044600024819374084,2.0369021892547607,2.2004568576812744,1.0802958011627197,5.0,0.6972512602806091
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,6,0.018333,0.8633449077606201,0.01879420317709446,0.3616994321346283,2.1200573444366455,5.861379146575928,6.580136775970459,
topological,count,1024,5,k=5,,0.8024114967626073,7,0.018333,0.6801817417144775,0.09336800128221512,8.92680549621582,2.2394142150878906,0.2508639991283417,5.0,0.7066380977630615
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,7,0.018333,0.8682117462158203,0.02083192765712738,0.44438448548316956,2.1254332065582275,4.782870292663574,7.682538986206055,
topological,count,1024,5,k=5,,0.8024114967626073,0,0.02,0.8097198009490967,0.032742153853178024,1.0977778434753418,2.2035574913024902,2.007289171218872,5.0,0.7499902248382568
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,0,0.02,0.8616614937782288,0.014708725735545158,0.22153893113136292,2.1441946029663086,9.678635597229004,7.906679630279541,
topological,count,1024,5,k=5,,0.8024114967626073,1,0.02,0.7733986973762512,0.05907182767987251,3.573228597640991,2.2032928466796875,0.6166112422943115,5.0,0.7071277499198914
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,1,0.02,0.8568994998931885,0.013562876731157303,0.18836647272109985,2.1525778770446777,11.427605628967285,7.485937118530273,
topological,count,1024,5,k=5,,0.8024114967626073,2,0.02,0.758269190788269,0.04505425691604614,2.0786032676696777,2.2122673988342285,1.0643047094345093,5.0,0.732895016670227
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,2,0.02,0.857826828956604,0.017578447237610817,0.3164178431034088,2.151740312576294,6.800312519073486,7.5244140625,
topological,count,1024,5,k=5,,0.8024114967626073,3,0.02,0.6365692019462585,0.08405976742506027,7.235629558563232,2.236083745956421,0.3090378940105438,5.0,0.6938174366950989
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,3,0.02,0.8466453552246094,0.019095404073596,0.3733857274055481,2.1461334228515625,5.74776554107666,7.580273151397705,
topological,count,1024,5,k=5,,0.8024114967626073,4,0.02,0.6948851346969604,0.06546172499656677,4.388083457946777,2.2300562858581543,0.508207380771637,5.0,0.6807125806808472
metric,count,1024,5,k=5,0.8024114967626073,0.8024114967626073,4,0.02,0.846711277961731,0.01545601524412632,0.24462173879146576,2.1445345878601074,8.76673698425293,6.612734317779541,
topological,count,1024,5,k=5,,0.8024114967626073,5,0.02,0.7416393160820007,0.02501824125647545,0.6409343481063843,2.231781005859375,3.48207426071167,5.0,0.7229982018470764
