model,match_method,N,k,k_label,R,matched_R,seed,D,phi_mean,phi_std,chi,sdot,J,mean_degree,mean_kth_dist
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,7,0.01125,0.8507516384124756,0.014682451263070107,0.220748171210289,2.0726773738861084,9.38932991027832,5.818925857543945,
topological,count,1024,4,k=4,,0.620416470460007,0,0.0125,0.7661078572273254,0.05308125540614128,2.885242462158203,2.149353265762329,0.7449471950531006,4.0,0.6226863861083984
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,0,0.0125,0.8019697666168213,0.031219886615872383,0.9980736970901489,2.0940096378326416,2.098051071166992,5.774296760559082,
topological,count,1024,4,k=4,,0.620416470460007,1,0.0125,0.7613193392753601,0.047580353915691376,2.318223476409912,2.161581039428711,0.9324299693107605,4.0,0.5901592969894409
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,1,0.0125,0.8064492344856262,0.025463705882430077,0.6639619469642639,2.08565092086792,3.1412205696105957,5.564433574676514,
topological,count,1024,4,k=4,,0.620416470460007,2,0.0125,0.5622435808181763,0.07481537759304047,5.731677055358887,2.2077865600585938,0.38519033789634705,4.0,0.5537044405937195
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,2,0.0125,0.8210256099700928,0.023033255711197853,0.5432636141777039,2.0920653343200684,3.850921154022217,5.652324199676514,
topological,count,1024,4,k=4,,0.620416470460007,3,0.0125,0.659380316734314,0.054310236126184464,3.0203921794891357,2.181762933731079,0.7223442792892456,4.0,0.5790449976921082
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,3,0.0125,0.8285424709320068,0.01839851401746273,0.34662944078445435,2.0904223918914795,6.030712127685547,6.342343807220459,
topological,count,1024,4,k=4,,0.620416470460007,4,0.0125,0.7015870213508606,0.038085151463747025,1.4852901697158813,2.170727014541626,1.4614834785461426,4.0,0.5764172673225403
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,4,0.0125,0.8213804364204407,0.023757679387927055,0.5779735445976257,2.0850250720977783,3.6074750423431396,5.997109413146973,
topological,count,1024,4,k=4,,0.620416470460007,5,0.0125,0.7106356620788574,0.060632407665252686,3.764519691467285,2.1624345779418945,0.5744251012802124,4.0,0.5789591670036316
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,5,0.0125,0.8013805150985718,0.022229380905628204,0.5060048699378967,2.0781009197235107,4.106879234313965,5.235116958618164,
