model,match_method,N,k,k_label,R,matched_R,seed,D,phi_mean,phi_std,chi,sdot,J,mean_degree,mean_kth_dist
topological,count,1024,10,k=10,,1.2163215467980262,3,0.01,0.9720746874809265,0.0013987863203510642,0.002003561705350876,2.0615432262420654,1028.939208984375,10.0,1.2539827823638916
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,3,0.01,0.9708257913589478,0.0016862207558006048,0.002911580726504326,2.0694756507873535,710.77392578125,10.537812232971191,
topological,count,1024,10,k=10,,1.2163215467980262,4,0.01,0.9713159799575806,0.0015870769275352359,0.002579264808446169,2.078089952468872,805.6907958984375,10.0,1.2600704431533813
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,4,0.01,0.9700457453727722,0.0016115679172798991,0.0026594828814268112,2.0719475746154785,779.0791625976562,9.981249809265137,
topological,count,1024,10,k=10,,1.2163215467980262,5,0.01,0.9670705795288086,0.0026748408563435078,0.007326488383114338,2.0728118419647217,282.9202575683594,10.0,1.186186671257019
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,5,0.01,0.9714495539665222,0.0016954770544543862,0.002943633822724223,2.0576000213623047,699.0,12.190077781677246,
topological,count,1024,10,k=10,,1.2163215467980262,6,0.01,0.9666100740432739,0.003890292253345251,0.015497599728405476,2.079725980758667,134.1966552734375,10.0,1.1636338233947754
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,6,0.01,0.9710416793823242,0.001542955986224115,0.0024378502275794744,2.0626378059387207,846.0888061523438,12.068339347839355,
topological,count,1024,10,k=10,,1.2163215467980262,7,0.01,0.9714263677597046,0.001815933850593865,0.0033767586573958397,2.073377847671509,614.0142822265625,10.0,1.2472269535064697
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,7,0.01,0.9705939888954163,0.0015364772407338023,0.0024174205027520657,2.0661680698394775,854.699462890625,9.877851486206055,
topological,count,1024,10,k=10,,1.2163215467980262,0,0.02,0.9366624355316162,0.005478570703417063,0.030735090374946594,2.15930438041687,70.2553482055664,10.0,1.2229875326156616
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,0,0.02,0.9385949373245239,0.003176392987370491,0.010331619530916214,2.14585018157959,207.69737243652344,11.631152153015137,
topological,count,1024,10,k=10,,1.2163215467980262,1,0.02,0.9374853372573853,0.005454055033624172,0.03046063892543316,2.1492931842803955,70.5596923828125,10.0,1.234365463256836
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,1,0.02,0.937633216381073,0.003958224784582853,0.016043566167354584,2.147440195083618,133.85055541992188,11.198046684265137,
topological,count,1024,10,k=10,,1.2163215467980262,2,0.02,0.9362890124320984,0.004696902818977833,0.022590357810258865,2.1473042964935303,95.05401611328125,10.0,1.2307316064834595
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,2,0.02,0.9379098415374756,0.003236250253394246,0.01072467491030693,2.1381423473358154,199.36663818359375,10.384648323059082,
topological,count,1024,10,k=10,,1.2163215467980262,3,0.02,0.9354682564735413,0.0059899636544287205,0.036740776151418686,2.1422693729400635,58.307674407958984,10.0,1.2303398847579956
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,3,0.02,0.937945544719696,0.0034153226297348738,0.011944375932216644,2.148636817932129,179.8869171142578,10.514277458190918,
topological,count,1024,10,k=10,,1.2163215467980262,4,0.02,0.9344987273216248,0.005178763531148434,0.027463264763355255,2.1640565395355225,78.79822540283203,10.0,1.2259645462036133
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,4,0.02,0.936974287033081,0.003035889007151127,0.009437820874154568,2.154203414916992,228.252197265625,10.828808784484863,
topological,count,1024,10,k=10,,1.2163215467980262,5,0.02,0.9381649494171143,0.00494783278554678,0.02506859600543976,2.147536277770996,85.66638946533203,10.0,1.2009257078170776
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,5,0.02,0.9380747079849243,0.003924205433577299,0.015768975019454956,2.1318819522857666,135.19471740722656,11.999003410339355,
topological,count,1024,10,k=10,,1.2163215467980262,6,0.02,0.9359090924263,0.005248562432825565,0.028208544477820396,2.1665267944335938,76.80392456054688,10.0,1.2160701751708984
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,6,0.02,0.9386898875236511,0.003567370120435953,0.013031557202339172,2.1402640342712402,164.2370147705078,11.75259780883789,
topological,count,1024,10,k=10,,1.2163215467980262,7,0.02,0.9335538744926453,0.006250693928450346,0.04000888019800186,2.1628904342651367,54.06026077270508,10.0,1.1995517015457153
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,7,0.02,0.9377844929695129,0.0035310036037117243,0.012767218984663486,2.1439969539642334,167.92982482910156,10.022558212280273,
topological,count,1024,10,k=10,,1.2163215467980262,0,0.03,0.897120475769043,0.007473608944565058,0.05719534680247307,2.2539355754852295,39.40767288208008,10.0,1.191974401473999
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,0,0.03,0.901627242565155,0.005616165231913328,0.03229830414056778,2.23935866355896,69.33363342285156,11.090781211853027,
topological,count,1024,10,k=10,,1.2163215467980262,1,0.03,0.9000234007835388,0.009798621758818626,0.09831731021404266,2.2429137229919434,22.813011169433594,10.0,1.2218778133392334
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,1,0.03,0.9018915891647339,0.00547392712906003,0.030683010816574097,2.2428219318389893,73.09654235839844,10.617460250854492,
topological,count,1024,10,k=10,,1.2163215467980262,2,0.03,0.902157723903656,0.0067789205349981785,0.0470566526055336,2.2479565143585205,47.771278381347656,10.0,1.2403554916381836
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,2,0.03,0.9028249979019165,0.005818426609039307,0.03466658294200897,2.2304632663726807,64.34043884277344,10.62685489654541,
topological,count,1024,10,k=10,,1.2163215467980262,3,0.03,0.9046357274055481,0.005740904249250889,0.03374897316098213,2.2370247840881348,66.28423309326172,10.0,1.240401029586792
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,3,0.03,0.9012100100517273,0.006324418820440769,0.0409582294523716,2.2428886890411377,54.76039123535156,10.661093711853027,
topological,count,1024,10,k=10,,1.2163215467980262,4,0.03,0.9020212888717651,0.006826166994869709,0.047714874148368835,2.2583467960357666,47.330039978027344,10.0,1.2404507398605347
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,4,0.03,0.9014272689819336,0.005449330434203148,0.030407888814806938,2.2467286586761475,73.8863754272461,10.937460899353027,
topological,count,1024,10,k=10,,1.2163215467980262,5,0.03,0.8922379016876221,0.017701642587780952,0.3208685517311096,2.2536113262176514,7.023471832275391,10.0,1.177187442779541
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,5,0.03,0.9019812345504761,0.006149137392640114,0.03871937468647957,2.22198486328125,57.38690185546875,10.690390586853027,
topological,count,1024,10,k=10,,1.2163215467980262,6,0.03,0.8960599899291992,0.009393495507538319,0.09035547077655792,2.2654645442962646,25.072799682617188,10.0,1.2173235416412354
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,6,0.03,0.9016953706741333,0.005356625188142061,0.02938207797706127,2.229238271713257,75.87068176269531,11.00845718383789,
topological,count,1024,10,k=10,,1.2163215467980262,7,0.03,0.8987486958503723,0.007879046723246574,0.06356929242610931,2.257206916809082,35.50782012939453,10.0,1.2222003936767578
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,7,0.03,0.9024478793144226,0.004610105417668819,0.021763145923614502,2.2386319637298584,102.86343383789062,10.581034660339355,
topological,count,1024,10,k=10,,1.2163215467980262,0,0.04,0.855659008026123,0.012225125916302204,0.15304060280323029,2.368856430053711,15.47861385345459,10.0,1.2011027336120605
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,0,0.04,0.8596917390823364,0.007382209412753582,0.05580494552850723,2.3522303104400635,42.15093231201172,10.295546531677246,
topological,count,1024,10,k=10,,1.2163215467980262,1,0.04,0.8562098741531372,0.013268738985061646,0.18028487265110016,2.364720344543457,13.1165771484375,10.0,1.220616102218628
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,1,0.04,0.8607949614524841,0.009363016113638878,0.08977006375789642,2.3497962951660156,26.175724029541016,11.077890396118164,
topological,count,1024,10,k=10,,1.2163215467980262,2,0.04,0.8603403568267822,0.009095235727727413,0.08470866829156876,2.363739013671875,27.904335021972656,10.0,1.2116130590438843
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,2,0.04,0.8623988032341003,0.007504358887672424,0.057666972279548645,2.3468377590179443,40.69639205932617,10.452519416809082,
topological,count,1024,10,k=10,,1.2163215467980262,3,0.04,0.8605031967163086,0.009211142547428608,0.08688143640756607,2.351398468017578,27.064451217651367,10.0,1.2067670822143555
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,3,0.04,0.8598137497901917,0.008218195289373398,0.06915965676307678,2.3570430278778076,34.08118438720703,10.665136337280273,
topological,count,1024,10,k=10,,1.2163215467980262,4,0.04,0.8578118681907654,0.009743813425302505,0.0972205102443695,2.3715834617614746,24.39385986328125,10.0,1.2135837078094482
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,4,0.04,0.8604414463043213,0.007923269644379616,0.06428487598896027,2.3531506061553955,36.60504150390625,11.0820894241333,
topological,count,1024,10,k=10,,1.2163215467980262,5,0.04,0.8535288572311401,0.011085361242294312,0.12583447992801666,2.3614604473114014,18.766403198242188,10.0,1.1788318157196045
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,5,0.04,0.8626006841659546,0.007571615744382143,0.058705270290374756,2.3354859352111816,39.783241271972656,10.596796989440918,
topological,count,1024,10,k=10,,1.2163215467980262,6,0.04,0.8534958958625793,0.012737455777823925,0.16613662242889404,2.3834681510925293,14.346434593200684,10.0,1.197235345840454
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,6,0.04,0.8623376488685608,0.008486667647957802,0.07375209033489227,2.338864326477051,31.71251678466797,11.62636661529541,
topological,count,1024,10,k=10,,1.2163215467980262,7,0.04,0.8530009388923645,0.016906550154089928,0.2926913797855377,2.3778090476989746,8.123946189880371,10.0,1.2209397554397583
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,7,0.04,0.8609336614608765,0.006905854679644108,0.04883540794253349,2.3563973903656006,48.25182342529297,10.303789138793945,
topological,count,1024,10,k=10,,1.2163215467980262,0,0.05,0.8147112131118774,0.01224497053772211,0.1535378396511078,2.505316972732544,16.3172607421875,10.0,1.2253586053848267
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,0,0.05,0.8123255968093872,0.010426421649754047,0.11131931841373444,2.4794960021972656,22.273725509643555,10.461953163146973,
topological,count,1024,10,k=10,,1.2163215467980262,1,0.05,0.816960334777832,0.012105967849493027,0.15007175505161285,2.4890053272247314,16.585433959960938,10.0,1.2240569591522217
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,1,0.05,0.8099032640457153,0.011689250357449055,0.13991789519786835,2.4855329990386963,17.764225006103516,10.325995445251465,
topological,count,1024,10,k=10,,1.2163215467980262,2,0.05,0.8025290966033936,0.0186981949955225,0.35801342129707336,2.51023006439209,7.0115532875061035,10.0,1.2093429565429688
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,2,0.05,0.8129735589027405,0.010020016692578793,0.10281036049127579,2.4865143299102783,24.18544578552246,9.887714385986328,
topological,count,1024,10,k=10,,1.2163215467980262,3,0.05,0.7827920913696289,0.029476448893547058,0.889713704586029,2.5066473484039307,2.817363977432251,10.0,1.1691975593566895
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,3,0.05,0.811671257019043,0.010072756558656693,0.10389548540115356,2.4868202209472656,23.935787200927734,10.431952476501465,
topological,count,1024,10,k=10,,1.2163215467980262,4,0.05,0.796403169631958,0.018892081454396248,0.3654766380786896,2.5027973651885986,6.848036289215088,10.0,1.2148734331130981
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,4,0.05,0.8144250512123108,0.012024064548313618,0.14804799854755402,2.4820361137390137,16.765077590942383,11.417070388793945,
topological,count,1024,10,k=10,,1.2163215467980262,5,0.05,0.8139033317565918,0.011451310478150845,0.13427968323230743,2.497380256652832,18.59834861755371,10.0,1.2352352142333984
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,5,0.05,0.8136035203933716,0.010525567457079887,0.11344647407531738,2.4647512435913086,21.726116180419922,10.3212890625,
topological,count,1024,10,k=10,,1.2163215467980262,6,0.05,0.809168815612793,0.015120756812393665,0.2341245710849762,2.5134239196777344,10.735413551330566,10.0,1.2325226068496704
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,6,0.05,0.8150930404663086,0.010926523245871067,0.12225424498319626,2.4740102291107178,20.23659896850586,10.342069625854492,
topological,count,1024,10,k=10,,1.2163215467980262,7,0.05,0.7983797788619995,0.01923932321369648,0.37903517484664917,2.5293943881988525,6.673244476318359,10.0,1.205762267112732
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,7,0.05,0.812160313129425,0.01128208078444004,0.13034018874168396,2.4944419860839844,19.1379337310791,10.193613052368164,
topological,count,1024,10,k=10,,1.2163215467980262,0,0.06,0.7507497072219849,0.019836781546473503,0.40294185280799866,2.65810489654541,6.596745491027832,10.0,1.231192946434021
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,0,0.06,0.7572520971298218,0.011891339905560017,0.1447976678609848,2.623462677001953,18.118127822875977,10.747265815734863,
topological,count,1024,10,k=10,,1.2163215467980262,1,0.06,0.7562398910522461,0.017184525728225708,0.3023953437805176,2.6489458084106445,8.759876251220703,10.0,1.213592529296875
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,1,0.06,0.7556329369544983,0.015256430022418499,0.23834486305713654,2.6147122383117676,10.970290184020996,10.831289291381836,
topological,count,1024,10,k=10,,1.2163215467980262,2,0.06,0.7356005907058716,0.025622308254241943,0.6722587943077087,2.6676995754241943,3.9682626724243164,10.0,1.187708854675293
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,2,0.06,0.7547727823257446,0.016107402741909027,0.26567521691322327,2.6213958263397217,9.866918563842773,10.194101333618164,
topological,count,1024,10,k=10,,1.2163215467980262,3,0.06,0.749549388885498,0.02052571438252926,0.4314163029193878,2.640986204147339,6.121665000915527,10.0,1.2189091444015503
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,3,0.06,0.7588328123092651,0.014588069170713425,0.2179192453622818,2.622300148010254,12.033356666564941,11.381914138793945,
topological,count,1024,10,k=10,,1.2163215467980262,4,0.06,0.738598644733429,0.021060727536678314,0.45419958233833313,2.6707141399383545,5.880044937133789,10.0,1.1994614601135254
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,4,0.06,0.7596597075462341,0.013491862453520298,0.18639907240867615,2.612731456756592,14.016868591308594,10.344100952148438,
topological,count,1024,10,k=10,,1.2163215467980262,5,0.06,0.7636353969573975,0.015623992308974266,0.2499677687883377,2.64732027053833,10.590646743774414,10.0,1.2480405569076538
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,5,0.06,0.7538095116615295,0.015703612938523293,0.25252196192741394,2.606463670730591,10.321730613708496,10.322402000427246,
topological,count,1024,10,k=10,,1.2163215467980262,6,0.06,0.7478874921798706,0.025403359904885292,0.6608186364173889,2.678889751434326,4.053895473480225,10.0,1.2275340557098389
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,6,0.06,0.7578591704368591,0.015016068704426289,0.23089389503002167,2.6084890365600586,11.29734992980957,10.26552677154541,
topological,count,1024,10,k=10,,1.2163215467980262,7,0.06,0.7502889037132263,0.019632505252957344,0.3946857154369354,2.6622655391693115,6.745279788970947,10.0,1.2206401824951172
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,7,0.06,0.7555621266365051,0.0133354552090168,0.18210241198539734,2.6302173137664795,14.443615913391113,10.154667854309082,
topological,count,1024,10,k=10,,1.2163215467980262,0,0.07,0.6935896873474121,0.02166982926428318,0.4808514416217804,2.8081068992614746,5.8398637771606445,10.0,1.217203140258789
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,0,0.07,0.68947434425354,0.018770810216665268,0.36079955101013184,2.7671053409576416,7.669370651245117,10.451034545898438,
topological,count,1024,10,k=10,,1.2163215467980262,1,0.07,0.6909822225570679,0.021886222064495087,0.49050286412239075,2.806997537612915,5.722693920135498,10.0,1.2219840288162231
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,1,0.07,0.68315589427948,0.017548538744449615,0.3153420686721802,2.7849862575531006,8.831635475158691,10.806366920471191,
topological,count,1024,10,k=10,,1.2163215467980262,2,0.07,0.6784673929214478,0.03344647213816643,1.1455146074295044,2.8308725357055664,2.471266984939575,10.0,1.2264022827148438
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,2,0.07,0.6952419877052307,0.019589995965361595,0.39297839999198914,2.757009506225586,7.015676975250244,10.555644035339355,
topological,count,1024,10,k=10,,1.2163215467980262,3,0.07,0.6847694516181946,0.0287888515740633,0.8486891388893127,2.7945823669433594,3.2928221225738525,10.0,1.2301589250564575
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,3,0.07,0.6846208572387695,0.020195655524730682,0.41765323281288147,2.7767446041107178,6.648445129394531,10.605234146118164,
topological,count,1024,10,k=10,,1.2163215467980262,4,0.07,0.652555525302887,0.0599752701818943,3.6833620071411133,2.8425228595733643,0.7717196941375732,10.0,1.2120128870010376
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,4,0.07,0.6927896738052368,0.02040710300207138,0.4264446496963501,2.770071268081665,6.495734691619873,10.432011604309082,
topological,count,1024,10,k=10,,1.2163215467980262,5,0.07,0.6902187466621399,0.02441115491092205,0.6102062463760376,2.8050765991210938,4.596932411193848,10.0,1.2442213296890259
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,5,0.07,0.6891434192657471,0.018607255071401596,0.3545394539833069,2.7518770694732666,7.761836528778076,10.7978515625,
topological,count,1024,10,k=10,,1.2163215467980262,6,0.07,0.6881163716316223,0.028747020289301872,0.8462246060371399,2.826923131942749,3.3406295776367188,10.0,1.2271897792816162
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,6,0.07,0.6892222166061401,0.021376101300120354,0.4679042100906372,2.753591537475586,5.884947299957275,10.500507354736328,
topological,count,1024,10,k=10,,1.2163215467980262,7,0.07,0.6835087537765503,0.02502451092004776,0.6412556171417236,2.828986644744873,4.4116363525390625,10.0,1.2178932428359985
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,7,0.07,0.6924166679382324,0.01901276595890522,0.37016090750694275,2.7720117568969727,7.488667011260986,10.80240249633789,
topological,count,1024,10,k=10,,1.2163215467980262,0,0.08,0.6082524657249451,0.031177237629890442,0.9953486323356628,3.0035674571990967,3.0176033973693848,10.0,1.2371394634246826
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,0,0.08,0.6095881462097168,0.025194808840751648,0.6500131487846375,2.933189630508423,4.512508392333984,10.160898208618164,
topological,count,1024,10,k=10,,1.2163215467980262,1,0.08,0.6248953342437744,0.026656292378902435,0.7276113629341125,2.961540460586548,4.070222854614258,10.0,1.2310670614242554
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,1,0.08,0.6163591742515564,0.026060283184051514,0.6954376697540283,2.9247429370880127,4.2056145668029785,10.171171188354492,
topological,count,1024,10,k=10,,1.2163215467980262,2,0.08,0.5891812443733215,0.031647201627492905,1.0255824327468872,3.00123929977417,2.926375389099121,10.0,1.2050706148147583
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,2,0.08,0.605785608291626,0.025802146643400192,0.6817288398742676,2.9250810146331787,4.290680885314941,10.223515510559082,
topological,count,1024,10,k=10,,1.2163215467980262,3,0.08,0.6065348386764526,0.0326550267636776,1.0919432640075684,2.9668970108032227,2.7170798778533936,10.0,1.219773292541504
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,3,0.08,0.608306348323822,0.02761264704167843,0.7807572484016418,2.931715726852417,3.754964590072632,10.546464920043945,
topological,count,1024,10,k=10,,1.2163215467980262,4,0.08,0.5888400673866272,0.03659455478191376,1.3713011741638184,3.015557289123535,2.1990480422973633,10.0,1.2245686054229736
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,4,0.08,0.609248697757721,0.02762839011847973,0.781647801399231,2.9167425632476807,3.7315306663513184,11.0767183303833,
topological,count,1024,10,k=10,,1.2163215467980262,5,0.08,0.6134845018386841,0.03260577842593193,1.0886520147323608,2.9901585578918457,2.746661424636841,10.0,1.2318859100341797
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,5,0.08,0.6074498891830444,0.02301367186009884,0.5423401594161987,2.9145665168762207,5.374056339263916,10.621289253234863,
topological,count,1024,10,k=10,,1.2163215467980262,6,0.08,0.5954275131225586,0.03663920611143112,1.3746497631072998,3.0067808628082275,2.1873068809509277,10.0,1.2219752073287964
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,6,0.08,0.6111839413642883,0.026697324588894844,0.7298531532287598,2.906036376953125,3.981672763824463,10.295233726501465,
topological,count,1024,10,k=10,,1.2163215467980262,7,0.08,0.6024351119995117,0.03633743152022362,1.3520987033843994,3.004114866256714,2.221816301345825,10.0,1.2378920316696167
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,7,0.08,0.6067946553230286,0.026191260665655136,0.7024457454681396,2.9313578605651855,4.173073768615723,10.791776657104492,
topological,count,1024,10,k=10,,1.2163215467980262,0,0.085,0.5380042791366577,0.06769482046365738,4.69257116317749,3.1045639514923096,0.6615912318229675,10.0,1.2143336534500122
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,0,0.085,0.565196692943573,0.028597649186849594,0.8374533653259277,3.000901460647583,3.5833654403686523,10.367851257324219,
topological,count,1024,10,k=10,,1.2163215467980262,1,0.085,0.564358651638031,0.03624856472015381,1.3454935550689697,3.0524792671203613,2.2686688899993896,10.0,1.2333738803863525
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,1,0.085,0.5626013875007629,0.03243360295891762,1.0771851539611816,2.998328447341919,2.783484697341919,10.7466402053833,
topological,count,1024,10,k=10,,1.2163215467980262,2,0.085,0.5615278482437134,0.032111503183841705,1.055896282196045,3.0616276264190674,2.8995535373687744,10.0,1.2352229356765747
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,2,0.085,0.5475883483886719,0.040073685348033905,1.644441843032837,2.9907994270324707,1.8187322616577148,10.915956497192383,
topological,count,1024,10,k=10,,1.2163215467980262,3,0.085,0.5610612630844116,0.03759384527802467,1.447216272354126,3.062009811401367,2.115792989730835,10.0,1.2214144468307495
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,3,0.085,0.5473102927207947,0.03218696266412735,1.0608644485473633,3.0185320377349854,2.845351219177246,10.221659660339355,
topological,count,1024,10,k=10,,1.2163215467980262,4,0.085,0.53580242395401,0.0491047278046608,2.469144821166992,3.098517417907715,1.2548949718475342,10.0,1.2217602729797363
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,4,0.085,0.5491898655891418,0.03586401045322418,1.3170967102050781,2.9984490871429443,2.276559591293335,10.393671989440918,
topological,count,1024,10,k=10,,1.2163215467980262,5,0.085,0.5435673594474792,0.043156906962394714,1.9072191715240479,3.095404624938965,1.6229935884475708,10.0,1.2235183715820312
metric,count,1024,10,k=10,1.2163215467980262,1.2163215467980262,5,0.085,0.5648919343948364,0.02417667582631111,0.5985399484634399,2.999878406524658,5.011993408203125,10.627245903015137,
