N,k,D,phi_mean,phi_std,main_cost,c1,c_mis,chi_phi,chi_conn,xi,chi_xi,chi_C,J_phi,J_conn,J_xi,J_C,J_mis_phi,J_mis_conn,J_mis_xi,J_mis_C,J_c1_phi,J_c1_conn,J_c1_xi,J_c1_C,Jalpha_phi_0.8,Jalpha_conn_0.8,Jalpha_xi_0.8,Jalpha_C_0.8,Jalpha_phi_1.0,Jalpha_conn_1.0,Jalpha_xi_1.0,Jalpha_C_1.0,Jalpha_phi_1.2,Jalpha_conn_1.2,Jalpha_xi_1.2,Jalpha_C_1.2,phi_mean_std,phi_std_std,main_cost_std,c1_std,c_mis_std,chi_phi_std,chi_conn_std,xi_std,chi_xi_std,chi_C_std,J_phi_std,J_conn_std,J_xi_std,J_C_std,J_mis_phi_std,J_mis_conn_std,J_mis_xi_std,J_mis_C_std,J_c1_phi_std,J_c1_conn_std,J_c1_xi_std,J_c1_C_std,Jalpha_phi_0.8_std,Jalpha_conn_0.8_std,Jalpha_xi_0.8_std,Jalpha_C_0.8_std,Jalpha_phi_1.0_std,Jalpha_conn_1.0_std,Jalpha_xi_1.0_std,Jalpha_C_1.0_std,Jalpha_phi_1.2_std,Jalpha_conn_1.2_std,Jalpha_xi_1.2_std,Jalpha_C_1.2_std
1024,12,0.13035,0.6942750588059425,0.017781500588171184,1.8252127915620804,0.0017824343667598441,0.2696450464427471,0.3250732421875,321.13140296936035,3.914443900807542,60.52155221410026,8.24524081955658,5.851891130505802,0.005850762773016535,0.03095380422230583,0.2308079875948749,0.8645309218237348,0.0008643509362974909,0.004572895023787237,0.034097998693238575,0.005714737432134572,5.71363552052396e-06,3.022832443584554e-05,0.00022539842538562,4.620362897665339,0.018409711291677417,0.06981914969879072,0.347951424305422,5.851891130505802,0.005850762773016535,0.03095380422230583,0.2308079875948749,7.42359619280098,0.0018614859472909752,0.013736220228380296,0.15332556955873616,0.0028465310801302716,0.0019338991429273765,0.0006114569957456172,5.971259724078293e-07,9.948986545479515e-05,0.07031073832954077,58.96834030724332,0.22822890921945954,10.87875567238677,1.8965434001686277,1.2648312456466606,0.0010479020246202731,0.0051388933915104545,0.04744939095687424,0.18693144314719742,0.00015478791692644453,0.0007591659902696044,0.0070099507536301115,0.001235186763326817,1.0233418209182355e-06,5.018450577646928e-06,4.63372958563225e-05,0.8015833132249828,0.0026495202768239603,0.00934579313253599,0.05799680146712377,1.2648312456466606,0.0010479020246202731,0.0051388933915104545,0.04744939095687424,1.9179678499235673,0.00039819176330950734,0.002715679378665264,0.03731235795002966
1024,12,0.1369,0.6829521507024765,0.018346173455938697,1.8059589117765427,0.00176363174978178,0.28030623123049736,0.3434104919433594,339.63791275024414,3.8473067218716634,57.83200750452577,7.408010357361125,5.318945056139857,0.005533314460201615,0.03277680039146108,0.25135729091620584,0.8255573757356272,0.0008588434636821578,0.005087439514304176,0.039013759235265115,0.005194282281386579,5.4036274025406394e-06,3.200859413228621e-05,0.00024546610441035727,4.281292526187051,0.01755183111527815,0.07278281932307393,0.37198711454702166,5.318945056139857,0.005533314460201615,0.03277680039146108,0.25135729091620584,6.611509476534469,0.0017472551785656719,0.014791192489295491,0.17004781686890752,0.00099563002408714,0.0010086098991206136,0.00040845186359201636,3.988787730390785e-07,5.0684454762526354e-05,0.036442999119845824,71.6157955025921,0.29733621031888396,12.921308477303937,1.4017442085979641,0.6489957505003194,0.001205275795115812,0.008053067531920647,0.046643637462825085,0.10067507362300013,0.00018709835580410142,0.0012504333031699202,0.007240705722724315,0.0006337849125979682,1.1770271436677851e-06,7.864323761641257e-06,4.555042720979012e-05,0.4124182828931747,0.0030449102163262426,0.014205634808948542,0.05531146237720774,0.6489957505003194,0.001205275795115812,0.008053067531920647,0.046643637462825085,0.9808773208414148,0.0004588232215759832,0.004389006561514601,0.037811705097957476
1024,12,0.14345,0.6722214892506599,0.018422093708068132,1.7861950099468231,0.0017443310644011945,0.290624026209116,0.347381591796875,291.19369888305664,3.797005168560035,55.253318532713315,7.234499468432939,5.267511137692496,0.006578309145764924,0.03329421932376542,0.24981970522295438,0.8570674255121968,0.0010703729647879902,0.005417237211353921,0.040647652362958454,0.0051440538454028285,6.424130025161058e-06,3.2513886058364665e-05,0.0002439645558817914,4.234572662762174,0.02005723981499221,0.07365157617072585,0.3698930594780033,5.267511137692496,0.006578309145764924,0.03329421932376542,0.24981970522295438,6.558981550439286,0.0021641908621033907,0.015070525749214891,0.16880395357511563,0.0013728876506334251,0.0015121083421123869,0.0005076278164463946,4.957302894984322e-07,0.00011258121842652093,0.056288302244269464,76.57659249867375,0.2277111281288545,9.560712085409548,0.8327212163008963,0.895627433614859,0.0019815449757123967,0.006508655243303906,0.029090500811469775,0.14582463037052001,0.000322595636674098,0.001059598797103975,0.0047392309370684355,0.0008746361656395107,1.9351025153441374e-06,6.356108636038971e-06,2.8408692198700952e-05,0.5735778443437857,0.004782244328585542,0.0113711093754568,0.03443582562737842,0.895627433614859,0.0019815449757123967,0.006508655243303906,0.029090500811469775,1.3436624542783477,0.0007899651586273398,0.003581000678496015,0.02359781791896399
1024,12,0.15,0.6612281054258347,0.018198466394096613,1.7663822621107101,0.0017249826778424904,0.30061833187937737,0.3372688293457031,341.0497055053711,2.917807549711984,43.63223828077585,5.605407659636601,5.255249781716633,0.0052717425695962905,904.4190106860958,441599488258.5414,0.8943890422148035,0.0008971868498401299,153.90876654097008,75148832052.97665,0.005132079864957649,5.1481861031213775e-06,0.8832216901231404,431249500.2524818,4.224500444086277,0.016839440498083762,196.88275555318242,1758039228.1516428,5.255249781716633,0.0052717425695962905,904.4190106860958,441599488258.5414,6.538357200323758,0.001651654715888579,4155.52178149789,110924776271775.31,0.0010668166378144074,0.0005728557566393178,0.0008032260612395672,7.844004504292649e-07,0.00014382820443745894,0.02142136447852559,46.20849497028955,1.7621898977730852,28.327944461320946,3.555780680365745,0.3231574423126703,0.0007899433324465795,1674.6010539983406,817683367818.283,0.0550836378032406,0.00013438988369312207,284.9738696048108,139148600865.10663,0.0003155834397584671,7.714290355923628e-07,1.6353525917952545,798518913.885042,0.2085989058487486,0.001996948934338228,364.42713553035753,3255256119.5432205,0.3231574423126703,0.0007899433324465795,1674.6010539983406,817683367818.283,0.48068485527364463,0.000300221871261577,7694.5054944591075,205392775689407.75
1024,12,0.15655,0.648457258939743,0.020630278391763568,1.7469009906053543,0.0017059579986380413,0.3104502372443676,0.4362068176269531,338.50101470947266,3.9271474014941092,60.819938233801025,7.88406840490262,4.118765683776305,0.005424272594472017,0.029093948078687697,0.2283875606573536,0.7319575518927816,0.000963959542190154,0.005170390203018416,0.04058723178648652,0.0040222321130627976,5.297141205539079e-06,2.8412058670593454e-05,0.00022303472720444688,3.461861402738899,0.017134144329208484,0.06592251094370846,0.3422602972811911,4.118765683776305,0.005424272594472017,0.029093948078687697,0.2283875606573536,4.905651176138467,0.0017217364350961921,0.01284717667769766,0.15257908296160155,0.0029941178266112566,0.0018659596682959335,0.0007665011885573678,7.485363169505545e-07,0.0001934931794846439,0.07982723952115947,69.00766805261554,0.15722430327674267,7.185450535373924,1.4779863130637767,0.7297550304066948,0.0015117957550045075,0.0036360696429256654,0.04188529804623314,0.12963221131848926,0.0002685629516060638,0.0006459056089772235,0.007439640287135101,0.0007126513968815379,1.4763630419965894e-06,3.550849260669595e-06,4.090361137327455e-05,0.49114270296915336,0.003704463854457186,0.006546465774387008,0.05039279197458739,0.7297550304066948,0.0015117957550045075,0.0036360696429256654,0.04188529804623314,1.0423714483003856,0.0005934362015176358,0.0019400634450029049,0.033445705306548015
1024,12,0.1631,0.6382997110486031,0.02038867282681167,1.7270994037389755,0.0016866205114638433,0.3199424333870411,0.4246101379394531,280.2312259674072,3.4952434111935933,55.63229722330824,7.7995830776405635,4.132855733058625,0.006674931738755111,442.07464153651904,215844959020.79236,0.765593202122033,0.0012365409421950459,81.9005031250144,39988294243.84549,0.004035991926815063,6.518488026128038e-06,0.4317135171255069,210786092.79374254,3.4663327438862748,0.02011643774121161,96.26205069383079,859294259.4110625,4.132855733058625,0.006674931738755111,442.07464153651904,215844959020.79236,4.931058002346475,0.002224903435881143,2031.1410815417237,54217802387362.37,0.0015576903227155477,0.0013355064641904254,0.0005120406927336398,5.000397389976951e-07,7.630417909206322e-05,0.05400436541476178,68.83593200995844,1.3918030957460072,24.060968875724473,3.727585761258762,0.5929966212401938,0.002460216514440501,1250.297710997657,610501736833.5645,0.10974079030416932,0.0004558405016208,231.63511915264579,113103976111.51807,0.0005790982629298768,2.4025551898833017e-06,1.2209938583961495,596193102.3765278,0.39314611615995876,0.005705553157725273,272.0916574046871,2430451190.5785522,0.5929966212401938,0.002460216514440501,1250.297710997657,610501736833.5645,0.8592965908434813,0.001021349524702556,5744.900257836685,153351102916544.1
1024,12,0.16965,0.6285678818821907,0.020826947409659624,1.7070597112178802,0.0016670504992362112,0.32909801229834557,0.4432334899902344,311.0821189880371,2.7851790796724463,38.1018740203598,5.3917949629482305,3.9178944877905324,0.005661049052496591,873.9451310066045,426718235016.0536,0.7553219912362595,0.0010913664310417614,168.49945586820797,82272659987.24678,0.003826068835732942,5.528368215328702e-06,0.8534620419986372,416717026.38286483,3.313384645985843,0.017685691864041547,190.25455736373038,1698795891.928468,3.9178944877905324,0.005661049052496591,873.9451310066045,426718235016.0536,4.636087198520281,0.001814529941135267,4015.488858262128,107186774461407.78,0.0012882126524185373,0.0014347041509127454,0.0004976330553433105,4.859697806087016e-07,9.562201668909237e-05,0.06019391055303306,56.062673728634834,1.685899101912428,25.27544723599221,3.557344625623723,0.56823034732508,0.0011261016207440276,1618.1672403277785,790128674740.6962,0.1095794389503238,0.0002170537265966221,311.9879039858649,152339376757.50638,0.0005549124485596485,1.0997086140078394e-06,1.5802414456325962,771610033.9264611,0.381285733416562,0.0027835949544459827,352.1425043494876,3145558910.5752444,0.56823034732508,0.0011261016207440276,1618.1672403277785,790128674740.6962,0.8135947798637897,0.00043799598001166963,7435.211029607097,198471349722808.38
1024,12,0.1762,0.6168910935521126,0.021320297848433256,1.6876785159111023,0.0016481235506944358,0.3380556218326092,0.46544647216796875,316.8577632904053,2.913459809238288,43.575976530732305,6.457658988160736,3.7181671064764776,0.005488573327981408,863.5098290643439,421624675393.2555,0.7447936640979897,0.0010993779767437487,173.01801684589634,84479253739.1488,0.003631022564918435,5.3599348906068435e-06,0.8432713174456483,411742847.06372607,3.1684733881005065,0.0172154761272026,187.9776590585701,1678518065.793302,3.7181671064764776,0.005488573327981408,863.5098290643439,421624675393.2555,4.3675753688018135,0.0017521445806945686,3967.555765954102,105907330130957.03,0.0037418449300949458,0.0018072408138541216,0.0008100087979190029,7.910242167177762e-07,0.00011945330277250619,0.07889454232395106,55.24136262164969,1.763501501251195,28.712870427321064,4.171443596905115,0.6306821329625683,0.0010710096199220145,1598.8539245523202,780697231433.5867,0.126413603875979,0.00021433970349052096,320.3559823778352,156425189193.08157,0.0006159005204712581,1.0459078319550923e-06,1.5613807856956252,762399640.071862,0.429971945986263,0.0026644173762094205,347.94276958472517,3108011658.507882,0.6306821329625683,0.0010710096199220145,1598.8539245523202,780697231433.5867,0.8889014317174779,0.00041363909181783414,7346.461098518086,196102278275535.2
1024,12,0.18275,0.6085376739501953,0.021508451085537672,1.6685850918293,0.0016294776287395507,0.3468935564160347,0.4747314453125,295.12695693969727,2.9674220440495582,46.46645516007056,6.410053106403908,3.633463141309969,0.005942049605303288,854.3743287327292,417164459824.7144,0.7553803218927673,0.0012353264091265253,177.62700868248623,86729753762.51527,0.0035483038489355165,5.802782817678992e-06,0.8343499304030558,407387167.7975727,3.101654900113712,0.01827036360862801,185.9876278108842,1660761627.7936802,3.633463141309969,0.005942049605303288,854.3743287327292,417164459824.7144,4.261918559631272,0.0019368547195229705,3925.5840720390124,104786974634134.05,0.0026226598556488762,0.002110277331009357,0.0007413241220060154,7.239493378964995e-07,0.00018808442526412552,0.09375229900810947,64.9159523323841,1.8084309271833177,31.716073871623014,4.216241953163756,0.7013537588919327,0.0015197789787068658,1581.9408000108513,772438574207.5985,0.14577381223301752,0.00031591628655051743,328.8902493289988,160592302337.04495,0.0006849157801679031,1.4841591588934237e-06,1.544864062510597,754334545.1246079,0.4799087955666807,0.0036945526793634997,344.26294966280415,3075133351.899243,0.7013537588919327,0.0015197789787068658,1581.9408000108513,772438574207.5985,0.985500228111861,0.0006010006371021395,7268.746290973808,194027797372690.56
