N,k,noise,n_seeds,phi_mean,phi_se,tau_rw,tau_rw_se,tau_rw_ci_lo,tau_rw_ci_hi,tau_rw_window_limited_frac,tau_rel,tau_rel_se,tau_rel_ci_lo,tau_rel_ci_hi,tau_rel_window_limited_frac,tau_cage,tau_cage_se,tau_cage_ci_lo,tau_cage_ci_hi,tau_cage_window_limited_frac,ell_nn2,fr_mean_lifetime,fr_mean_lifetime_se,fr_median_lifetime,fr_p90_lifetime,fr_max_lifetime,fr_tail_frac_ge_100,fr_censored_frac,fr_frames_with_clusters_frac,AH_phi,AH_r1
1024,12,0.005,5,0.986448097229004,0.00017970100805783483,4725.39471687016,53.713253511657385,4628.868649922559,4815.778834179164,1.0,7.4887610980783865,0.48565503095655005,6.643574651192497,8.35639429319823,0.0,383.035578707318,32.85253833381364,318.77132542361545,434.12290658086823,0.0,0.31663482661048575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018551713377237383,1.473249032472554e-05
1024,12,0.02,5,0.9423713833093643,0.0006934213746297422,2435.0516877218315,33.26517007490205,2378.8742271017845,2491.496683068992,0.0,5.202655498885761,0.4143729247036968,4.5088454579691115,5.967878814463131,0.0,129.2363947038058,6.1085267192659645,119.04716641881528,140.49565341438705,0.0,0.31760469948252046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018551713377237383,1.473249032472554e-05
1024,12,0.05,5,0.8293026819825172,0.0010537539507284811,1091.466652122361,8.80105756830351,1077.181051115646,1105.8325080523186,0.0,4.154030994821696,0.31662692723688707,3.6102023463666364,4.696284006636782,0.0,70.79552464357107,1.7783456421543613,67.98361479315918,73.96919872420085,0.0,0.32212180470426877,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0009918413053911375,0.00018551713377237383,1.473249032472554e-05
1024,12,0.0738,5,0.6931515321135521,0.0021104859737947684,700.7936941975688,1.4637025704991207,698.4221389694567,703.1702313500089,0.0,3.709276369711681,0.15449826812773051,3.4542491970302436,3.985788611200534,0.0,52.6468921398329,1.1608604371108602,51.263317995219424,55.04860449116345,0.0,0.32215360080202415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018551713377237383,1.473249032472554e-05
1024,12,0.1,5,0.4301183159152666,0.005116739921442376,466.41271862280473,4.914458397662755,457.32846001769593,474.67618395377065,0.0,2.946391496186134,0.20570093319220634,2.6650616661703,3.3668713593876958,0.0,40.716540985306594,0.967154614891861,38.63235297029052,42.04263033424843,0.0,0.3265204024811586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018551713377237383,1.473249032472554e-05
1024,12,0.15,5,0.06675293648149819,0.00217563811971385,552.1069458866624,1.5901465810345417,549.1835970574259,555.2048182350331,0.0,0.924448335836264,0.014210134163531153,0.8954561932410972,0.943171499648054,0.0,75.04156520708236,0.4948578877178628,74.1108160310421,75.93621788468434,0.0,0.3384218784670035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018551713377237383,1.473249032472554e-05
