N,k,D,seed,phi_mean,phi_std,main_cost,c1,c_mis,chi_phi,chi_conn,xi,chi_xi,chi_C,J_phi,J_conn,J_xi,J_C,J_mis_phi,J_mis_conn,J_mis_xi,J_mis_C,J_c1_phi,J_c1_conn,J_c1_xi,J_c1_C,Jalpha_phi_0.8,Jalpha_conn_0.8,Jalpha_xi_0.8,Jalpha_C_0.8,Jalpha_phi_1.0,Jalpha_conn_1.0,Jalpha_xi_1.0,Jalpha_C_1.0,Jalpha_phi_1.2,Jalpha_conn_1.2,Jalpha_xi_1.2,Jalpha_C_1.2
1024,7,0.2,0,0.2740536630153656,0.08394214510917664,1.619268774986267,0.0015813171630725265,0.41935792565345764,7.170295715332031,77.14596557617188,3.8784185464572754,58.33967760498939,14.515992505056511,0.22583012462426516,0.020989675388629937,0.027755874585905876,0.11155067587849814,0.05848544359987232,0.00543590222147644,0.007188211228949144,0.02888937325555784,0.00022053723107838395,2.0497729871708922e-05,2.7105346275298707e-05,0.00010893620691259584,0.3348800590787933,0.05005740893643586,0.06259616424793596,0.1904765661071653,0.22583012462426516,0.020989675388629937,0.027755874585905876,0.11155067587849814,0.15229107797013264,0.008801224080125672,0.012307280857931134,0.06532852593504229
1024,7,0.2,1,0.30038535594940186,0.10226757079362869,1.6179969310760498,0.0015800751280039549,0.4184631407260895,10.642738342285156,100.32014465332031,3.816221669243634,55.57772680535045,14.340603638379918,0.15202825429311848,0.016128335307603634,0.029112326539420207,0.11282627788036667,0.03931912326205317,0.004171277286054427,0.007529331708575821,0.029180301699863728,0.0001484650920831235,1.5750327448831674e-05,2.8430006386152546e-05,0.00011018191199254558,0.24396919073445386,0.04053845321816825,0.06502151282660577,0.192186884936972,0.15202825429311848,0.016128335307603634,0.029112326539420207,0.11282627788036667,0.09473569196927734,0.006416702640196289,0.013034571477873017,0.06623640829868524
1024,7,0.2,2,0.2908434271812439,0.0814916342496872,1.6183993816375732,0.0015804681461304426,0.418600469827652,6.7577667236328125,90.73307037353516,3.8519229836853266,57.15217799449343,14.178677544507343,0.23948731109314775,0.017836929522773264,0.028317370193547214,0.11414318271625569,0.06194361050726274,0.004613538019867875,0.007324313517290344,0.029523237869938934,0.0002338743272394021,1.7418876487083265e-05,2.765368182963595e-05,0.00011146795187134345,0.3509483032584697,0.04394133202205535,0.0636003455843357,0.19398900845035116,0.23948731109314775,0.017836929522773264,0.028317370193547214,0.11414318271625569,0.16342627002925098,0.007240473607870813,0.012608004678450864,0.06716187821502805
1024,7,0.2,3,0.29588767886161804,0.08736982941627502,1.6181834936141968,0.001580257317982614,0.4187002182006836,7.767852783203125,94.7188949584961,3.912829982797455,59.90636014593698,14.833667787692555,0.208317991956965,0.017084062206629967,0.027011881370728658,0.1090885623686947,0.053901667537528924,0.004420450833850517,0.00698924483444987,0.028226344569215564,0.00020343553902047362,1.6683654498662077e-05,2.6378790401102205e-05,0.00010653179918817842,0.31389686469597017,0.042450075661681116,0.0612420077841796,0.1870806749513068,0.208317991956965,0.017084062206629967,0.027011881370728658,0.1090885623686947,0.13825045947819325,0.006875492609391591,0.011914072735133339,0.06361060244606234
1024,7,0.2,4,0.312192440032959,0.08465063571929932,1.619063138961792,0.001581116346642375,0.41839733719825745,7.291831970214844,106.048095703125,3.963069992049755,62.243675158148626,18.456098578240216,0.2220379111278518,0.01526725329886411,0.026011689297717064,0.08772510246941742,0.05737890545301882,0.003945354552801538,0.006721925338360793,0.022669869009669733,0.00021683389758579276,1.4909427049671983e-05,2.540204032980182e-05,8.566904538029045e-05,0.3303653293775234,0.03880265888536084,0.0594275195173548,0.15716356242956872,0.2220379111278518,0.01526725329886411,0.026011689297717064,0.08772510246941742,0.14923125883370625,0.006007037403810878,0.011385431961759339,0.048966143833234464
1024,7,0.2,5,0.3070412576198578,0.07914933562278748,1.619388222694397,0.001581433811224997,0.4183958172798157,6.374870300292969,96.68003845214844,3.9466847620526444,61.4748272043534,13.624780762254204,0.2540268501807755,0.016749974954715283,0.026342298080989455,0.1188560939769919,0.06563205172356017,0.004327633956071498,0.0068059697978327385,0.030708444016870375,0.00024807309587966355,1.6357397416714144e-05,2.5724900469716264e-05,0.00011607040427440615,0.36793736503077534,0.04179088082887629,0.06003342526005548,0.20039522005982652,0.2540268501807755,0.016749974954715283,0.026342298080989455,0.1188560939769919,0.17538213496573984,0.006713466082048438,0.011558838516738992,0.07049455107387334
1024,7,0.2,6,0.312802255153656,0.08710800856351852,1.618709921836853,0.0015807714080438018,0.4183039665222168,7.7213592529296875,93.26959991455078,3.6886159533859426,50.186894251570024,10.748819537405957,0.20964053980815253,0.017355171709965936,0.032253638045877164,0.15059420396851325,0.05417491309752247,0.00448489075653211,0.008334924341510348,0.03891627029987028,0.00020472708965639896,1.694840987301361e-05,3.149769340417692e-05,0.00014706465231300122,0.31551064842858945,0.04299093965865415,0.0705824569778655,0.24214773521194055,0.20964053980815253,0.017355171709965936,0.032253638045877164,0.15059420396851325,0.1392953174479014,0.007006173567591921,0.01473874970831194,0.09365610728946379
1024,7,0.2,7,0.30678147077560425,0.08437640964984894,1.6188373565673828,0.0015808958560228348,0.4183526933193207,7.244682312011719,97.19328308105469,3.9021313173758836,59.41630516895406,14.381677092755648,0.22345180738751547,0.01665585630251164,0.02724567527321188,0.11256248809694282,0.05774617509807019,0.004304337502113536,0.007041041884541761,0.029089284276174833,0.00021821465565187057,1.6265484670421524e-05,2.6607104758995977e-05,0.00010992430478217072,0.332037963080958,0.04160008478888211,0.06167067536664085,0.1918472555951672,0.22345180738751547,0.01665585630251164,0.02724567527321188,0.11256248809694282,0.15037651044911732,0.006668677493754974,0.012036949760645099,0.06604375802649516
1024,7,0.22,0,0.2563362717628479,0.08433127403259277,1.563405990600586,0.0015267636626958847,0.44800472259521484,7.236907958984375,72.9415283203125,3.6286082087217646,47.7771496086549,14.79931195589372,0.21603231648948507,0.021433688415947463,0.03272288119752905,0.10564045107367108,0.061905543794989436,0.006141970601820473,0.009376966316844865,0.03027199669352197,0.00021096905907176276,2.0931336343698695e-05,3.1955938669461964e-05,0.00010316450300163191,0.3209440527392063,0.05054659261353789,0.07090805662525951,0.18108336319570184,0.21603231648948507,0.021433688415947463,0.03272288119752905,0.10564045107367108,0.1454146333901263,0.009088703616965047,0.015101061922012328,0.061628548896498415
1024,7,0.22,1,0.2678073048591614,0.08010797947645187,1.5628812313079834,0.0015262512024492025,0.4479341506958008,6.530235290527344,76.8128890991211,3.7851674355438014,54.23195810115876,12.002461615742694,0.23933000294416257,0.020346601327430946,0.02881845476412163,0.1302133913311644,0.06859387614188527,0.005831497238930518,0.008259597594840115,0.03732019022733474,0.00023372070600015876,1.9869727858819283e-05,2.814302223058753e-05,0.00012716151497184025,0.3483236094839406,0.04848179552977193,0.06405038542268533,0.21404728085015134,0.23933000294416257,0.020346601327430946,0.02881845476412163,0.1302133913311644,0.1644414812826338,0.008538961502017668,0.012966406517478622,0.07921393448503121
