N,k,D,seed,phi_mean,phi_std,main_cost,c1,c_mis,chi_phi,chi_conn,xi,chi_xi,chi_C,J_phi,J_conn,J_xi,J_C,J_mis_phi,J_mis_conn,J_mis_xi,J_mis_C,J_c1_phi,J_c1_conn,J_c1_xi,J_c1_C,Jalpha_phi_0.8,Jalpha_conn_0.8,Jalpha_xi_0.8,Jalpha_C_0.8,Jalpha_phi_1.0,Jalpha_conn_1.0,Jalpha_xi_1.0,Jalpha_C_1.0,Jalpha_phi_1.2,Jalpha_conn_1.2,Jalpha_xi_1.2,Jalpha_C_1.2
1024,5,0.05415,6,0.43626007437705994,0.10780622065067291,1.9911781549453735,0.0019445099169388413,0.1501660943031311,11.826736450195312,181.7429656982422,3.5571889679689046,45.011222683443165,22.37335675118962,0.16836243568380949,0.010956012230214378,0.04423737095410662,0.08899773856417412,0.012697170934307172,0.0008262553311276989,0.0033361922949577613,0.006711826748802305,0.0001644164410974702,1.0699230693568729e-05,4.3200557572369744e-05,8.691185406657629e-05,0.2759422389836839,0.031013017949776237,0.09472256957483167,0.16570102728034572,0.16836243568380949,0.010956012230214378,0.04423737095410662,0.08899773856417412,0.10272406955087778,0.0038704457651620805,0.020659754034493664,0.047800533282973616
1024,5,0.05415,7,0.4305735230445862,0.1133730560541153,1.9922492504119873,0.0019455559086054564,0.15004023909568787,13.079681396484375,182.89035034179688,3.614885745979487,47.237154224827286,24.676711136985663,0.15231634395524912,0.01089313485751844,0.04217547147166805,0.0807339859575528,0.011471245709090166,0.0008203835730823596,0.0031763183358075476,0.006080236473279711,0.00014874642964379797,1.0637827009295352e-05,4.118698385905083e-05,7.884178316167265e-05,0.25472169726549243,0.03087386768742364,0.09118359094564162,0.153290009185662,0.15231634395524912,0.01089313485751844,0.04217547147166805,0.0807339859575528,0.09108084974682185,0.003843392354512784,0.01950757121331058,0.04252055644865858
1024,5,0.0607,0,0.3897910714149475,0.09569215029478073,1.9857326745986938,0.001939192065037787,0.16799262166023254,9.318130493164062,164.63525390625,3.671796683775112,49.50349660917484,23.302619175823217,0.21310419252611462,0.012061406214548985,0.04011297808467662,0.08521499920742465,0.01802857577316338,0.0010203927632406991,0.003393550621010017,0.00720917337200134,0.0002081095630137838,1.1778717006395493e-05,3.917283016081701e-05,8.321777266350063e-05,0.3330103652718394,0.03347360691251531,0.08754111652098231,0.15995469492569994,0.21310419252611462,0.012061406214548985,0.04011297808467662,0.08521499920742465,0.13637232233037538,0.004346036573010269,0.018380517347366492,0.045397830262465536
1024,5,0.0607,1,0.3767150938510895,0.09606928378343582,1.9848620891571045,0.0019383418839424849,0.1681821644306183,9.391738891601562,151.61692810058594,3.5363683543085616,44.22547302425382,25.22470147918788,0.21134127684619097,0.013091296031537483,0.044880516892800225,0.07868723801527455,0.01790745743378928,0.001109257168955716,0.003802834722386915,0.006667359951489622,0.00020638796567010837,1.2784468780798323e-05,4.382862977812522e-05,7.684300587429155e-05,0.33077564800355425,0.035738159457251,0.09576181029160423,0.1500615778318848,0.21134127684619097,0.013091296031537483,0.044880516892800225,0.07868723801527455,0.13503151023529517,0.0047954912728606375,0.021034071833346744,0.04126093778254856
1024,5,0.0607,2,0.4122001528739929,0.09671194106340408,1.985612154006958,0.00193907436914742,0.16801856458187103,9.517837524414062,150.15261840820312,3.6548588323607207,48.82157900744406,23.952184493171345,0.20862009347330146,0.013223959562322758,0.04067078931847334,0.08289900048878826,0.017653018781933306,0.0011189852455659331,0.003441481574290181,0.007014749098553927,0.00020373056003252096,1.2914023010080819e-05,3.971756769382162e-05,8.095605516483229e-05,0.3273887811131573,0.036030317945692836,0.08851257295309405,0.1564654018802628,0.20862009347330146,0.013223959562322758,0.04067078931847334,0.08289900048878826,0.13293779723553253,0.004853498844210237,0.018687888608370003,0.0439218140205794
1024,5,0.0607,3,0.3803494870662689,0.11229992657899857,1.9856064319610596,0.0019390687812119722,0.16809046268463135,12.833236694335938,157.5642547607422,3.8679862334660746,57.87017013334595,26.941779682829285,0.15472374423183705,0.012601883815438716,0.03431139786501013,0.07369989864576539,0.01309805676371726,0.0010668058116345802,0.0029046132454304684,0.006239025953870445,0.00015109740647640337,1.2306527163514371e-05,3.350722447754896e-05,7.197255727125526e-05,0.2577651543471355,0.03466785817463599,0.07725549217329211,0.1424138235735865,0.15472374423183705,0.012601883815438716,0.03431139786501013,0.07369989864576539,0.09287305372889694,0.004580827430925756,0.015238683882956546,0.03814008306286009
1024,5,0.0607,4,0.380217969417572,0.107506662607193,1.9839274883270264,0.0019374291878193617,0.16810670495033264,11.761093139648438,136.70730590820312,3.555962121091667,44.96466667946431,25.112671378532877,0.16868563702117997,0.014512227237212936,0.04412192138484373,0.07900105323016139,0.014293459200966559,0.0012296834015821637,0.0037386400781907318,0.006694098864131025,0.00016473206740349607,1.4172096911340758e-05,4.308781385238645e-05,7.714946604507948e-05,0.27616436813950107,0.03880542239252994,0.09445581337302926,0.1505259802166971,0.16868563702117997,0.014512227237212936,0.04412192138484373,0.07900105323016139,0.10303589970327985,0.005427198736665382,0.020610101984958395,0.04146238677529298
1024,5,0.0607,5,0.41978830099105835,0.1034674346446991,1.9849193096160889,0.0019383977632969618,0.1679738163948059,10.893936157226562,168.6569366455078,3.891823412311682,58.94668397918215,26.663853897158056,0.18220405195778386,0.011768975229213956,0.03367312926910513,0.07444232620205175,0.015419019716154605,0.0009959496462802612,0.002849588900609375,0.006299682598122444,0.0001779336444900233,1.1493139872279254e-05,3.288391530186048e-05,7.269758418169117e-05,0.29376158041215616,0.03282006904348553,0.0760983698161732,0.14355043731020745,0.18220405195778386,0.011768975229213956,0.03367312926910513,0.07444232620205175,0.11301109050154408,0.004220246391387295,0.014900182980435949,0.03860427062578255
1024,5,0.0607,6,0.39298397302627563,0.11920028179883957,1.9848018884658813,0.0019382830942049623,0.1680120974779129,14.458770751953125,151.4246063232422,3.535560238852212,44.19516131599439,21.750995270467225,0.1372732110160727,0.013107525498392092,0.044909936503559594,0.09125108363021801,0.011620081704056165,0.0011095429042705374,0.003801594846020139,0.007724340674471762,0.0001340558701328835,1.2800317869523527e-05,4.3857359866757416e-05,8.911238635763478e-05,0.23421357705527335,0.035773382146501366,0.09581144403013264,0.16894053194260086,0.1372732110160727,0.013107525498392092,0.044909936503559594,0.09125108363021801,0.08045620027491461,0.004802655337071661,0.02105074625656868,0.049288114391152375
1024,5,0.0607,7,0.35802286863327026,0.11347758769989014,1.983206033706665,0.001936724642291665,0.16817721724510193,13.103805541992188,130.9198760986328,3.6932906398205954,50.37794594761214,23.545117829681086,0.15134580770077238,0.015148242519054564,0.03936655209739981,0.08423003223227137,0.012834227179742912,0.0012845812435569376,0.0033383103276975377,0.007142763882587028,0.00014779864033278553,1.4793205585014223e-05,3.8443898532617e-05,8.22558908518275e-05,0.25319194404569795,0.04015719472714004,0.08621353845678953,0.1584335452651306,0.15134580770077238,0.015148242519054564,0.03936655209739981,0.08423003223227137,0.09046714971494121,0.005714274938159636,0.01797542998207898,0.044780278810127305
