N,k,D,seed,phi_mean,phi_std,main_cost,c1,c_mis,chi_phi,chi_conn,xi,chi_xi,chi_C,J_phi,J_conn,J_xi,J_C,J_mis_phi,J_mis_conn,J_mis_xi,J_mis_C,J_c1_phi,J_c1_conn,J_c1_xi,J_c1_C,Jalpha_phi_0.8,Jalpha_conn_0.8,Jalpha_xi_0.8,Jalpha_C_0.8,Jalpha_phi_1.0,Jalpha_conn_1.0,Jalpha_xi_1.0,Jalpha_C_1.0,Jalpha_phi_1.2,Jalpha_conn_1.2,Jalpha_xi_1.2,Jalpha_C_1.2
1024,5,0.05,2,0.44920068979263306,0.13091591000556946,1.9953453540802002,0.0019485794473439455,0.13892297446727753,17.440597534179688,202.38833618164062,3.6238590143982394,47.58979998934377,23.829902722603084,0.11440808436578893,0.009858993812219526,0.04192800462550788,0.08373283673489694,0.00796549396859938,0.0006864178889370193,0.0029191754220102826,0.005829775139430453,0.00011172664488846576,9.62792364474563e-06,4.094531701709754e-05,8.177034837392279e-05,0.20266044220395021,0.028514757994077995,0.09078351010008384,0.15787750649333893,0.11440808436578893,0.009858993812219526,0.04192800462550788,0.08373283673489694,0.06458690026481323,0.003408752724100607,0.019364282896073948,0.0444090364954473
1024,5,0.05,3,0.4688228964805603,0.09859289228916168,1.9935557842254639,0.0019468318205326796,0.13874471187591553,9.891677856445312,217.863037109375,3.7897021699329323,54.427105825924734,25.295068309700206,0.201538688699459,0.009150500289889138,0.03662799544406223,0.07881203402249642,0.014026408248375269,0.0006368437423658091,0.002549184083380539,0.005485049898944508,0.00019681512568306544,8.936035439344861e-06,3.576952680084202e-05,7.696487697509416e-05,0.31872227842377826,0.026858487347268464,0.08146596377182443,0.15038333349957875,0.201538688699459,0.009150500289889138,0.03662799544406223,0.07881203402249642,0.12743961057121747,0.0031175119608430517,0.016468350561811538,0.04130335830586262
1024,5,0.05,4,0.5115044713020325,0.0958835631608963,1.9953597784042358,0.0019485935335978866,0.13859526813030243,9.355438232421875,180.13180541992188,3.773959334967826,53.75163125729111,29.457147296485157,0.21328341108481566,0.01107722078148647,0.037121846011577114,0.06773771262780505,0.014814406838793674,0.0007694103093410417,0.0025784383634218123,0.00470497929535898,0.0002082845811375153,1.081759841942038e-05,3.6251802745680776e-05,6.615010998809087e-05,0.33355688163330127,0.03130032825624741,0.0823583988170199,0.1332504439210918,0.21328341108481566,0.01107722078148647,0.037121846011577114,0.06773771262780505,0.1363779791357568,0.003920240683651756,0.016732130190739755,0.0344343896877691
1024,5,0.05,5,0.49269986152648926,0.08393803983926773,1.9949142932891846,0.0019481584895402193,0.13875217735767365,7.1696014404296875,195.76962280273438,3.293939041581923,35.73935194447857,20.56341454754317,0.27824619120942734,0.010190111544012849,0.05581842380321566,0.09701279370101151,0.019352843879890478,0.0007087523353788453,0.0038823361311426828,0.006747526148289957,0.0002717247961029564,9.951280804700047e-06,5.451017949532779e-05,9.473905634864406e-05,0.4125990568967201,0.029277096133428843,0.11413186220868228,0.1776020839485168,0.27824619120942734,0.010190111544012849,0.05581842380321566,0.09701279370101151,0.18764207437811195,0.00354674428113314,0.027299094009160692,0.05299195782186437
1024,5,0.05,6,0.5021594762802124,0.09077158570289612,1.9940162897109985,0.001947281532920897,0.13866135478019714,8.384521484375,198.46475219726562,3.8102902593669747,55.318982264998496,28.119381759011997,0.23782111995621377,0.010047206204802706,0.0360457876856613,0.07091252243026058,0.01653777798036536,0.0006986699312851966,0.0025065781961778996,0.004931166551546158,0.00023224718745724,9.811724809377642e-06,3.5200964536778615e-05,6.925051018580135e-05,0.3638698538655361,0.028945562449334616,0.08043209051720743,0.1382051057283183,0.23782111995621377,0.010047206204802706,0.0360457876856613,0.07091252243026058,0.15543712812803806,0.003487455208324911,0.016153985325071257,0.03638494982455522
1024,5,0.05,7,0.44576507806777954,0.11126276105642319,1.993370771408081,0.0019466511439532042,0.13872388005256653,12.597259521484375,191.5915069580078,3.4927590195391196,42.60944412228439,23.396676518497728,0.15823844606903803,0.010404275236714847,0.046782369788428306,0.08519888582603154,0.011012226890775387,0.0007240606969231232,0.003255707341650465,0.005929213063354941,0.00015452973248929495,1.0160425035854342e-05,4.568590799651202e-05,8.320203693948392e-05,0.26264384322469425,0.02976371129410639,0.09907940529873005,0.16005334296807514,0.15823844606903803,0.010404275236714847,0.046782369788428306,0.08519888582603154,0.09533597097466477,0.0036369437309638373,0.02208925372959724,0.04535269311710057
1024,5,0.0738,0,0.339212566614151,0.10025962442159653,1.9660882949829102,0.0019200081005692482,0.203080415725708,10.228904724121094,99.15025329589844,3.7361500621064963,52.15223607218303,25.591810782856125,0.19220907301508217,0.019829382473844286,0.03769902199901229,0.07682489963937943,0.019853583663441293,0.0020482087435485033,0.0038939924923761244,0.007935367194170994,0.00018770417286629118,1.936463132211356e-05,3.681545117091044e-05,7.502431605408147e-05,0.3060128833031687,0.04972421724653278,0.08313514728212741,0.14693396724835378,0.19220907301508217,0.019829382473844286,0.03769902199901229,0.07682489963937943,0.1207280142931637,0.007907704355495324,0.017095251601094458,0.040168147060405786
1024,5,0.0738,1,0.3620894253253937,0.103045254945755,1.964611291885376,0.0019185657147318125,0.2028026282787323,10.805191040039062,142.50794982910156,3.324149853563879,36.73176363322794,17.601642884418,0.1818210603223424,0.013785976812110327,0.053485351574792554,0.11161522278267358,0.01876899978234898,0.0014230969466751669,0.005521178626317711,0.011521801096093423,0.0001775596292210375,1.3462867980576491e-05,5.2231788647258354e-05,0.00010899924099870467,0.2926649245811787,0.037171095618625506,0.10996214707131675,0.19807700994356223,0.1818210603223424,0.013785976812110327,0.053485351574792554,0.11161522278267358,0.11295818254972019,0.0051129285672390215,0.026015159846086378,0.06289451744235983
1024,5,0.0738,2,0.3067207336425781,0.1015411838889122,1.967251181602478,0.00192114373203367,0.20315822958946228,10.492088317871094,86.74703216552734,3.5784673275664796,45.823807196639336,22.032462980693243,0.18749853432435126,0.0226780228959147,0.04293076682084927,0.08928875465835819,0.01936299270788871,0.0023419617307691124,0.004433464655559254,0.009220858774050236,0.00018310403742612428,2.21465067342917e-05,4.192457697348562e-05,8.719604947105292e-05,0.30003385682291334,0.0553676530096833,0.09225435559874395,0.1657331464627775,0.18749853432435126,0.0226780228959147,0.04293076682084927,0.08928875465835819,0.11717244429027752,0.009288685622590616,0.019977926547364293,0.04810432842552134
1024,5,0.0738,3,0.38032102584838867,0.12297753989696503,1.9680408239364624,0.0019219148671254516,0.20297794044017792,15.389663696289062,128.6484832763672,4.066459023143817,67.24332826832017,27.637936737779604,0.12788069075291228,0.01529781598519625,0.029267451130369618,0.07120795023914554,0.013189238208572573,0.001577771733259642,0.003018558802298389,0.0073441784879230065,0.0001248834870633909,1.4939273423043213e-05,2.858149524450158e-05,6.953901390541557e-05,0.22092801950156035,0.04041200207729125,0.06790703087794074,0.13830236548405725,0.12788069075291228,0.01529781598519625,0.029267451130369618,0.07120795023914554,0.0740217157802679,0.00579093244302367,0.012614064914842724,0.036662946143499874
1024,5,0.0738,4,0.32882899045944214,0.09508989006280899,1.9664901494979858,0.0019204005366191268,0.202954962849617,9.20123291015625,117.82328796386719,3.714199243134448,51.23840374377402,22.862962780106578,0.2137202882156574,0.016690165276163814,0.03837922350843988,0.08601204351384675,0.022057366097710328,0.0017225369140254948,0.00396099308371366,0.008877019343538944,0.00020871121896060292,1.6298989527503725e-05,3.747971045746082e-05,8.399613624399097e-05,0.3331309290598523,0.0433218370960183,0.08433644726794333,0.1608369273995424,0.2137202882156574,0.016690165276163814,0.03837922350843988,0.08601204351384675,0.13711234115634208,0.006430050884690364,0.01746534084404887,0.04599734494460951
1024,5,0.0738,5,0.3769625127315521,0.08187145739793777,1.9662212133407593,0.0019201379036530852,0.20278120040893555,6.8209075927734375,136.22842407226562,3.7630585738762554,53.2872042336919,25.71780884271731,0.2882638690815744,0.014433266968556652,0.03689856207726463,0.07645368333537278,0.029729357515967027,0.001488538106418712,0.003805438910242603,0.007884855263101408,0.000281507684649975,1.4094987273981105e-05,3.603375202857874e-05,7.466180013219998e-05,0.42321265405482145,0.0385672072166488,0.08172106715408704,0.14636768575979303,0.2882638690815744,0.014433266968556652,0.03689856207726463,0.07645368333537278,0.19634587345565316,0.0054014591778815835,0.016660378171550343,0.039934809826385295
1024,5,0.0738,6,0.34252259135246277,0.1031685471534729,1.9674828052520752,0.0019213699270039797,0.20346364378929138,10.831092834472656,110.15107727050781,3.596586524076354,46.523409855948564,24.534751234098263,0.18165136568584014,0.01786167556419219,0.04229016771006327,0.0801916753293866,0.01878514448160924,0.0018471325821864419,0.004373360517195112,0.008292875760098139,0.00017739391180257827,1.7443042543156436e-05,4.129899190435866e-05,7.83121829388541e-05,0.2925318266069237,0.045742505233941876,0.09115357686918722,0.15208473257090577,0.18165136568584014,0.01786167556419219,0.04229016771006327,0.0801916753293866,0.11279873044333506,0.006974682569937745,0.01962027543375353,0.04228369727471227
1024,5,0.0738,7,0.36879992485046387,0.1057637482881546,1.9654887914657593,0.0019194226479157805,0.2026531994342804,11.382843017578125,124.17509460449219,3.957742064903093,61.99297245089979,24.890346290579192,0.17267116733759078,0.015828365564979043,0.03170502580792497,0.07896590784715928,0.017803390516879673,0.0016319955308248194,0.0032689705207277733,0.008141839292568747,0.000168624186853116,1.5457388247049847e-05,3.0961939265551726e-05,7.711514438199148e-05,0.28084711978395993,0.0415186259210161,0.07237633760883605,0.1501916610644233,0.17267116733759078,0.015828365564979043,0.03170502580792497,0.07896590784715928,0.10616214277953626,0.006034331601802753,0.013888636738072077,0.04151771515098527
1024,5,0.1,0,0.2670001983642578,0.10631826519966125,1.9099147319793701,0.0018651511054486036,0.2694037854671478,11.502517700195312,79.03187561035156,3.7948772215825497,54.65038027310904,19.790529634404567,0.16604319000065001,0.024166384983645893,0.03494787634477178,0.09650649918227079,0.023421288494307066,0.003408799087540084,0.004929586658333083,0.013612762793311332,0.00016215155273500978,2.3599985335591692e-05,3.4128785492941195e-05,9.424462810768632e-05,0.27063231370083224,0.057912477906262604,0.07779280442163475,0.1753266945401361,0.16604319000065001,0.024166384983645893,0.03494787634477178,0.09650649918227079,0.10187379536676215,0.010084427126794223,0.015700090388691423,0.05312085765858985
1024,5,0.1,1,0.25912150740623474,0.09696868807077408,1.9110805988311768,0.001866289647296071,0.26958519220352173,9.56842041015625,73.10713195800781,3.537021748065735,44.249991387000925,17.336008737532474,0.19972790877820232,0.026140823031176864,0.043188270526818326,0.11023763472694183,0.028174471924057053,0.0036875361539058793,0.006092321913597395,0.015550591620311633,0.0001950467859162132,2.5528147491383656e-05,4.217604543634602e-05,0.00010765394016302913,0.3137666670995688,0.061675290864503206,0.09216127008548174,0.19503821330158802,0.19972790877820232,0.026140823031176864,0.043188270526818326,0.11023763472694183,0.12713663281592327,0.011079682303380915,0.020238726195587392,0.062307462237666554
1024,5,0.1,2,0.2497362643480301,0.10648564249277115,1.9093525409698486,0.0018646020907908678,0.2693556249141693,11.538753509521484,74.27937316894531,3.6117853658888657,47.115716727056366,17.729163496953163,0.16547303306152608,0.0257050168776614,0.04052474786769817,0.10769557973211649,0.023343563469997337,0.003626250645674288,0.005716895414635407,0.015192799421160467,0.00016159475884914656,2.510255554459121e-05,3.9574949089548994e-05,0.00010517146458214501,0.26987273267463174,0.06084032696992272,0.08756962337857167,0.19139717680655668,0.16547303306152608,0.0257050168776614,0.04052474786769817,0.10769557973211649,0.10146013789245174,0.010860360645456549,0.018753708493650646,0.060598270504057604
1024,5,0.1,3,0.2988327145576477,0.08843723684549332,1.9089782238006592,0.0018642365466803312,0.26891058683395386,7.95880126953125,93.79265594482422,3.953573056664991,61.79727218125991,23.176535885424897,0.2398575060680077,0.020353173759400326,0.030890978783033707,0.08236684866270996,0.03378782529266394,0.0028670750830656396,0.004351496066771395,0.011602708366916237,0.00023423584576953878,1.987614624941438e-05,3.0166971467806354e-05,8.04363756471777e-05,0.36318077067479154,0.05047378890957802,0.07047344958922441,0.1544408400072365,0.2398575060680077,0.020353173759400326,0.030890978783033707,0.08236684866270996,0.1584104332128332,0.00820726343374893,0.013540596859327668,0.04392813298806119
1024,5,0.1,4,0.27312105894088745,0.09865356981754303,1.911176085472107,0.0018663828959688544,0.2691735625267029,9.903823852539062,78.81026458740234,3.500996941624047,42.9116480415469,18.37516140380094,0.19297355384426945,0.024250344742245727,0.044537466461826714,0.10400866928313218,0.02717875100915636,0.003415463251340609,0.006272738867220622,0.014648772688931251,0.0001884507361760444,2.3681977287349343e-05,4.349361959162765e-05,0.00010157096609680877,0.3052519004530039,0.058081052004981475,0.09445839178226689,0.1861726036360438,0.19297355384426945,0.024250344742245727,0.044537466461826714,0.10400866928313218,0.12199364665059766,0.010125147527757016,0.020999573266191552,0.05810631142698157
1024,5,0.1,5,0.28525689244270325,0.0951768010854721,1.9104057550430298,0.0018656306201592088,0.2692635655403137,9.218063354492188,82.6416015625,3.8113526472328587,55.365267402916935,21.27637555203779,0.20724589120035092,0.023116756196916544,0.03450549134243646,0.08978999972859834,0.02921042687443616,0.003258208462195347,0.004863402240627984,0.012655518553042481,0.0002023885656253427,2.2574957223551313e-05,3.3696768889098106e-05,8.768554660995932e-05,0.32315722255335305,0.05589418624515165,0.07700797375166493,0.1655036209025349,0.20724589120035092,0.023116756196916544,0.03450549134243646,0.08978999972859834,0.13291010202421372,0.009560644012668361,0.015461112333931729,0.04871339978724421
1024,5,0.1,6,0.286862850189209,0.09611201286315918,1.9091451168060303,0.001864399528130889,0.2686547338962555,9.40008544921875,89.7560043334961,3.5036395867821795,43.00889395167264,18.537818826357015,0.20309869810435618,0.021270388883538518,0.04438954228749197,0.10298650206310213,0.028580031037758667,0.0029931672637525833,0.0062464925091571056,0.014492251564908111,0.00019833857236753534,2.0771864144080584e-05,4.334916239012888e-05,0.00010057275592099817,0.31793145663050015,0.052286326714462594,0.09418729441921499,0.18466816522316784,0.20309869810435618,0.021270388883538518,0.04438954228749197,0.10298650206310213,0.1297420570108106,0.0086529207861109,0.020920353181851814,0.0574339361328247
1024,5,0.1,7,0.2542531490325928,0.10249464213848114,1.9098122119903564,0.0018650509882718325,0.26918819546699524,10.690032958984375,66.49845123291016,3.944227064680216,61.360053059994996,25.705766907828764,0.1786535382367803,0.028719649504335948,0.031124683189615747,0.07429508790141241,0.025181231573356153,0.004048037066670415,0.00438702677137185,0.010471899026868294,0.00017446634593435575,2.8046532719078074e-05,3.0395198427359128e-05,7.255379677872306e-05,0.2869507939254702,0.06648772018576041,0.07090585281722338,0.14222181408434276,0.1786535382367803,0.028719649504335948,0.031124683189615747,0.07429508790141241,0.11122843149481074,0.012405573019310032,0.01366242510545809,0.03881092448311183
1024,5,0.15,0,0.16266344487667084,0.06968207657337189,1.765815019607544,0.0017244287300854921,0.38177236914634705,4.941047668457031,31.859050750732422,3.7278577823105317,51.80575496068502,15.1443107970492,0.35737664116868656,0.055425851618223394,0.034085306177809915,0.1165992327595129,0.07726546974714074,0.011983168366608359,0.0073693042295411215,0.025208962907756333,0.00034900062614129547,5.4126808220921283e-05,3.3286431814267495e-05,0.00011386643824171181,0.4919148932790189,0.11075387782685751,0.0750659181426846,0.20079162546250579,0.35737664116868656,0.055425851618223394,0.034085306177809915,0.1165992327595129,0.25963447213737695,0.027737403763034286,0.015477171611045814,0.06770890493461221
