N,k,D,seed,phi_mean,phi_std,main_cost,c1,c_mis,chi_phi,chi_conn,xi,chi_xi,chi_C,J_phi,J_conn,J_xi,J_C,J_mis_phi,J_mis_conn,J_mis_xi,J_mis_C,J_c1_phi,J_c1_conn,J_c1_xi,J_c1_C,Jalpha_phi_0.8,Jalpha_conn_0.8,Jalpha_xi_0.8,Jalpha_C_0.8,Jalpha_phi_1.0,Jalpha_conn_1.0,Jalpha_xi_1.0,Jalpha_C_1.0,Jalpha_phi_1.2,Jalpha_conn_1.2,Jalpha_xi_1.2,Jalpha_C_1.2
1024,5,1e-06,0,0.9999885559082032,6.81569963489892e-06,2.000994920730591,0.0019540966022759,2.73410387308104e-06,0.0,0.0294868014752864,4.160101599714015,71.99657086085847,61.05198650259794,2000994920730.5908,67.86069768902088,0.0277929198127746,0.03277526310541,2734103.87308104,9.272297218715128e-05,3.797547355922e-08,4.4783209027354024e-08,1954096602.275968,0.0662702125869344,2.714152325466279e-05,3.2007092876377006e-05,7966104261.839761,33.538516878367034,0.065372717214836,0.0745909514067371,2000994920730.5908,67.86069768902088,0.0277929198127746,0.03277526310541,502627199090275.25,137.30703440291484,0.011816036178836,0.0144014501942903
1024,5,1e-06,1,0.9999939799308776,1.481514232182235e-06,1.9993442296981807,0.0019524845993146,2.7294652227283223e-06,0.0,0.0065078372135758,4.482656601505065,90.07544403651494,47.60635616701611,1999344229698.181,307.2209958674747,0.0221963294334434,0.041997421997263,2729465.2227283223,0.0004194120309331,3.0301990203033e-08,5.7334050376647446e-08,1952484599.31463,0.3000205037768307,2.167610296234708e-05,4.101310741920218e-05,7959532742.476054,112.2375631190555,0.0546012322743055,0.0909401404145327,1999344229698.181,307.2209958674747,0.0221963294334434,0.041997421997263,502212564249582.8,840.9371842979584,0.0090231853714003,0.0193949937439763
1024,5,1e-06,2,0.999993622303009,1.5780742614879273e-06,1.9991919994354248,0.0019523359369486,2.7277667413727613e-06,0.0,0.0357385165989398,4.023500938880037,65.13468557521125,38.26821988211302,1999191999435.4248,55.93942305637628,0.0306932010461146,0.0522415729185738,2727766.7413727613,7.632568447045377e-05,4.187886557344319e-08,7.128020978701831e-08,1952335936.948657,0.0546283428284924,2.997382914659637e-05,5.101716105329477e-05,7958926702.884269,28.73063913534433,0.0707627412141676,0.108288888633169,1999191999435.4248,55.93942305637628,0.0306932010461146,0.0522415729185738,502174325736434.56,108.91574799777734,0.0133131161158098,0.0252027883511837
1024,5,1e-06,3,0.999992847442627,1.6264094711004873e-06,2.000516414642334,0.0019536293111741,2.726427283050725e-06,0.0001220703125,0.0109358932822942,3.782395447615307,54.11289842570476,33.70936022033354,16388.23046875,182.93123049044968,0.03696930811032,0.0593460214482391,0.0223348923027515,0.0002493099752047,5.038405560171612e-08,8.088042209137331e-08,16.004131317138672,0.1786437797758297,3.610283995148446e-05,5.7955099070546055e-05,2703.049968385626,74.14104591694804,0.0821299355490885,0.119933832325993,16388.23046875,182.93123049044968,0.03696930811032,0.0593460214482391,99359.64966909932,451.3536958493387,0.0166410667805637,0.0293657777245191
1024,5,1e-06,4,0.9999893307685852,2.815714651660528e-06,2.000256061553955,0.0019533750601112,2.718897349041072e-06,6.103515625e-05,0.0148118855431675,3.86132622136332,57.57175687344215,45.95979250460429,32772.1953125,135.04398583991428,0.0347437036870534,0.0435218688455472,0.0445464141666889,0.0001835618659837,4.722623551367249e-08,5.915817284790157e-08,32.00409698486328,0.1318788924217913,3.392939813188811e-05,4.2501825044479776e-05,4705.670855638788,58.15637351883957,0.0781480254044536,0.0935800230268304,32772.1953125,135.04398583991428,0.0347437036870534,0.0435218688455472,228238.82471797967,313.58348205159643,0.0154466467917303,0.020240998094924
1024,5,1e-06,5,0.9999950528144836,7.310142109417939e-07,2.000953197479248,0.0019540558569133,2.7436640266387258e-06,-0.000244140625,0.0165943428874015,3.652363088412178,48.72163289615558,20.426116897325787,2000953197479.248,120.58044184433304,0.0410690914597227,0.0979605280600942,2743664.026638726,0.0001653373107483,5.631305569102174e-08,1.343213710383656e-07,1954055856.913328,0.1177543377386065,4.0106534628635455e-05,9.56645781836858e-05,7965938158.584377,53.12132301725201,0.0893427801078534,0.1790969872038219,2000953197479.248,120.58044184433304,0.0410690914597227,0.0979605280600942,502616718683382.6,273.7063410610576,0.0188786410193519,0.0535813874238512
1024,5,1e-06,6,0.9999772906303406,1.886004247353412e-05,2.000305652618408,0.0019534234888851,2.7408900677983183e-06,0.0001220703125,0.0096169849857687,3.5557340665215658,44.95601607542345,41.55659172208525,16386.50390625,207.99716913132943,0.0444947267850083,0.0481344973138243,0.0224533714354038,0.0002850051312188,6.096825980309026e-08,6.59556030515773e-08,16.002445220947266,0.2031222354798139,4.345188162598468e-05,4.70063450330316e-05,2702.765191775977,82.16090451663727,0.0952502464290181,0.1014342038921834,16386.50390625,207.99716913132943,0.0444947267850083,0.0481344973138243,99349.18175156186,526.5621480333912,0.0207850455604637,0.0228417017411333
1024,5,1e-06,7,0.9999914169311525,3.4984709600394126e-06,2.000131607055664,0.0019532535225152,2.7343387500877725e-06,0.00018310546875,0.0107922973111271,3.824428207637846,55.9370473376386,34.67225401152634,10923.385416666666,185.32955027040143,0.0357568320505509,0.0576868064704056,0.0149331353604793,0.0002533602134244,4.888242909181776e-08,7.886244572327997e-08,10.66736857096354,0.1809858889359389,3.491878129936621e-05,5.6334771943755465e-05,1953.878349030757,74.91477026756533,0.0799648160000012,0.1172392178178655,10923.385416666666,185.32955027040143,0.0357568320505509,0.0576868064704056,61068.46366368521,458.4815795437332,0.0159889199056156,0.0283844237678539
1024,5,0.005,0,0.8633402585983276,0.0328947305679321,1.9996761083602903,0.0019528086995705,0.0137308742851018,1.10107421875,81.02516174316406,3.5676766782532883,45.4105192881645,18.59400997161033,1.8161138225817628,0.0246796928921774,0.0440355261227209,0.1075441021820162,0.012470434827445,0.0001694643242876,0.000302372104533,0.0007384568635849,0.001773548654865,2.4101262590016997e-05,4.300344347921966e-05,0.0001050235372871,1.8514261037253743,0.0594379377059608,0.0944570728874062,0.1929572985050243,1.8161138225817628,0.0246796928921774,0.0440355261227209,0.1075441021820162,1.7814750531689494,0.0102474491000233,0.0205291938615999,0.0599393441126291
1024,5,0.005,1,0.8453589677810669,0.034753892570734,1.9999653100967407,0.0019530911231413,0.0137439612299203,1.2291259765625,147.34860229492188,3.133604010887629,30.77034341532632,20.685263092064737,1.6271442864547123,0.0135730185352811,0.0649965222390265,0.0966855147645652,0.0111818979437389,9.327513811370608e-05,0.0004466625882074,0.0006644325077592,0.0015890080922409,1.3254900913360468e-05,6.347316624904935e-05,9.44194480122707e-05,1.6956856503993634,0.0368422076748662,0.1289782821094326,0.1772122026284062,1.6271442864547123,0.0135730185352811,0.0649965222390265,0.0966855147645652,1.561373435175712,0.0050004286872516,0.0327539476730192,0.052750818660557
