N,k,noise,n_seeds,phi_mean,phi_se,tau_rw,tau_rw_se,tau_rw_ci_lo,tau_rw_ci_hi,tau_rw_window_limited_frac,tau_rel,tau_rel_se,tau_rel_ci_lo,tau_rel_ci_hi,tau_rel_window_limited_frac,tau_cage,tau_cage_se,tau_cage_ci_lo,tau_cage_ci_hi,tau_cage_window_limited_frac,ell_nn2,fr_mean_lifetime,fr_mean_lifetime_se,fr_median_lifetime,fr_p90_lifetime,fr_max_lifetime,fr_tail_frac_ge_100,fr_censored_frac,fr_frames_with_clusters_frac,AH_phi,AH_r1
1024,3,0.005,5,0.4324378041860958,0.019760736379885235,383.45782601521944,1.859297323918584,380.2207400711592,386.7638775979755,0.0,168.87201558802013,1.9083442802460953,166.06245508524248,172.9126093872963,0.0,5.9945381930264965,0.08155662952042894,5.832969892862849,6.110132992679397,0.0,0.06960795046761632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006232945437232648,4.745614739755812e-05
1024,3,0.02,5,0.195851745052884,0.007104232102840464,206.10743806654335,1.1357087687845044,204.23774142947917,207.9771347036076,0.0,61.272886473391644,0.8650007103801357,59.644708419288804,62.89112435743279,0.0,7.448724546250624,0.03221910259798479,7.389751962892281,7.504861966286038,0.0,0.11718689575791359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006232945437232648,4.745614739755812e-05
1024,3,0.05,5,0.12731347270309926,0.002449800920852022,150.2908708629575,0.3372841111846028,149.7074665629459,150.87535147743708,0.0,19.193296473084157,0.14626742455422462,18.935412070008073,19.444895050176996,0.0,10.96506318238875,0.015436063166698714,10.93783346531977,10.994127761388773,0.0,0.18682560063898562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006232945437232648,4.745614739755812e-05
1024,3,0.0738,5,0.08876587720587849,0.0025850768470299726,154.23114929452768,0.5414482696971962,153.43228793817903,155.28049429877856,0.0,7.0702879715627365,0.09136848963000435,6.904253523563192,7.2250543465532555,0.0,15.856959083271104,0.04117477267609596,15.778248790756189,15.929023963298544,0.0,0.24001257456839084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006232945437232648,4.745614739755812e-05
1024,3,0.1,5,0.06419504339961955,0.0016168426181053593,184.654178658178,0.5607445704504763,183.71444460827206,185.62478211969082,0.0,2.9848073725386333,0.03361866878020018,2.921777133167022,3.044384779777704,0.0,25.122323016103746,0.15554033587168947,24.84476277585977,25.391158835344857,0.0,0.28126879334449767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006232945437232648,4.745614739755812e-05
1024,3,0.15,5,0.04719617140945047,0.0020758714045439838,237.08614993290092,0.727958781024537,236.1541543955918,238.53606700820745,0.0,1.3537881467493993,0.012410259659023643,1.3322576452832813,1.3746414222730141,0.0,49.20389541791701,0.1754028773738192,48.907147900009555,49.524418255717265,0.0,0.3133081970115502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006232945437232648,4.745614739755812e-05
