N,k,noise,n_seeds,phi_mean,phi_se,chi_mean,chi_se,work_mean,work_se,sdot_proxy_mean,sdot_proxy_se,align_cost_mean,turn_cost_mean,J_mean,J_se,mean_nn_distance
1024,4,0.017419271799121613,5,0.42129591703414915,0.01635449692981539,14.670828247070313,1.8649820072061518,2.2818507671356203,0.0034051796441401747,2.2818507671356203,0.0034051796441401747,0.06030983179807663,0.09703987538814544,0.16518256813287735,0.01897503287720509,0.31098839044570925
1024,4,0.02,5,0.4248433470726013,0.013541597230419379,14.205242919921876,1.6237442320053204,2.304832649230957,0.0033288135638950343,2.304832649230957,0.0033288135638950343,0.07026713788509369,0.11265345215797425,0.170176962018013,0.01744573700419429,0.3206634044647217
1024,4,0.02296307242993765,5,0.3672079503536224,0.006739298802138294,12.759942626953125,1.4216511910779812,2.341424989700317,0.002343986096328512,2.341424989700317,0.002343986096328512,0.08247288763523102,0.1314481884241104,0.191310253739357,0.01772403709862002,0.3247064471244812
1024,4,0.02636513477112814,5,0.32490612268447877,0.014186774399239111,12.764874267578126,1.366674882918554,2.383707284927368,0.0028088952259326173,2.383707284927368,0.0028088952259326173,0.0970677226781845,0.1537104517221451,0.19961925148963927,0.030277186729650858,0.3345014572143555
1024,4,0.030271224968724166,5,0.29900184869766233,0.011258242251029666,12.703822326660156,0.4374412069147454,2.435375928878784,0.0012315446865744503,2.435375928878784,0.0012315446865744503,0.1148674264550209,0.1804279237985611,0.19260044991970063,0.00652438294812314,0.34624616503715516
1024,4,0.035,5,0.28228569626808164,0.007561475283413481,10.385722351074218,0.5455358683239858,2.499666118621826,0.0016672962717016943,2.499666118621826,0.0016672962717016943,0.1377754032611847,0.21418154537677764,0.2432507038116455,0.012251711081658529,0.35921759605407716
1024,4,0.05,5,0.19905755519866944,0.004921079307901197,5.997475433349609,0.23362978185131117,2.736955738067627,0.001704142477651381,2.736955738067627,0.001704142477651381,0.22497010827064515,0.335322368144989,0.45914313197135925,0.01794672497102764,0.3917727112770081
1024,4,0.0738,5,0.12320216000080109,0.0013405768101937966,2.594753646850586,0.07628822758981213,3.080018997192383,0.0015810368769380546,3.080018997192383,0.0015810368769380546,0.4154694855213165,0.5599779486656189,1.1909552335739135,0.033524657184301934,0.44939115047454836
1024,4,0.1,5,0.0792105108499527,0.0006138057007714808,1.0932031631469727,0.021531379708684305,3.0774396896362304,0.0010535416827572965,3.0774396896362304,0.0010535416827572965,0.6148831009864807,0.7508146405220032,2.819458532333374,0.05577397243903405,0.4958634674549103
1024,4,0.15,5,0.05151054859161377,0.00021724432447136122,0.48116168975830076,0.00504700983281926,2.5546565532684324,0.0002086329371731881,2.5546565532684324,0.0002086329371731881,0.7931568622589111,0.8919415235519409,5.311691570281982,0.0557787961125309,0.5275936722755432
1024,5,0.005,5,0.8275644302368164,0.006662847586095803,1.60540771484375,0.17786159468653726,2.0814685821533203,0.0026070348945896123,2.0814685821533203,0.0026070348945896123,0.014144791662693024,0.02429005168378353,1.3747036695480346,0.17812427869077319,0.28483706116676333
