model,match_method,N,k,k_label,R,matched_R,seed,D,phi_mean,phi_std,chi,sdot,J,mean_degree,mean_kth_dist
metric,count,2048,4,k=4,0.5649,0.5649,4,0.00625,0.8657920360565186,0.014968140982091427,0.45884469151496887,2.046748399734497,4.46065616607666,5.862538814544678,
topological,count,2048,4,k=4,,0.5649,5,0.00625,0.7832931280136108,0.049142301082611084,4.945849895477295,2.101518154144287,0.424905389547348,4.0,0.5396336317062378
metric,count,2048,4,k=4,0.5649,0.5649,5,0.00625,0.838679313659668,0.021070271730422974,0.9092226028442383,2.040865182876587,2.244626522064209,7.425966739654541,
topological,count,2048,4,k=4,,0.5649,6,0.00625,0.7524629831314087,0.0448334738612175,4.116562366485596,2.136728286743164,0.5190564393997192,4.0,0.5289134383201599
metric,count,2048,4,k=4,0.5649,0.5649,6,0.00625,0.8781425356864929,0.00957951508462429,0.18793903291225433,2.040494203567505,10.857213020324707,7.058173656463623,
topological,count,2048,4,k=4,,0.5649,7,0.00625,0.8228201270103455,0.028103144839406013,1.6174832582473755,2.1016974449157715,1.2993626594543457,4.0,0.5798301100730896
metric,count,2048,4,k=4,0.5649,0.5649,7,0.00625,0.8694068789482117,0.011109653860330582,0.2527731955051422,2.0503990650177,8.111616134643555,7.723759651184082,
topological,count,2048,4,k=4,,0.5649,0,0.006667,0.8221202492713928,0.025724686682224274,1.3552833795547485,2.0947418212890625,1.5456116199493408,4.0,0.5614013075828552
metric,count,2048,4,k=4,0.5649,0.5649,0,0.006667,0.88248610496521,0.012372123077511787,0.3134861886501312,2.051795482635498,6.545090675354004,7.017265319824219,
topological,count,2048,4,k=4,,0.5649,1,0.006667,0.6184834837913513,0.026354443281888962,1.4224520921707153,2.1788508892059326,1.5317569971084595,4.0,0.4826246500015259
metric,count,2048,4,k=4,0.5649,0.5649,1,0.006667,0.8648936748504639,0.017345089465379715,0.6161451935768127,2.041778564453125,3.3137943744659424,6.60769510269165,
topological,count,2048,4,k=4,,0.5649,2,0.006667,0.7859269380569458,0.034100811928510666,2.3815484046936035,2.107941150665283,0.8851137757301331,4.0,0.5292499661445618
metric,count,2048,4,k=4,0.5649,0.5649,2,0.006667,0.851054847240448,0.013758230954408646,0.38766372203826904,2.0512449741363525,5.291299819946289,8.708691596984863,
topological,count,2048,4,k=4,,0.5649,3,0.006667,0.808395504951477,0.03289168328046799,2.2156548500061035,2.0985465049743652,0.9471449851989746,4.0,0.5514755249023438
metric,count,2048,4,k=4,0.5649,0.5649,3,0.006667,0.8597868084907532,0.009315668605268002,0.17772889137268066,2.0557944774627686,11.567025184631348,5.719306468963623,
topological,count,2048,4,k=4,,0.5649,4,0.006667,0.7382909059524536,0.041237153112888336,3.4826295375823975,2.127953052520752,0.6110190749168396,4.0,0.5032743215560913
metric,count,2048,4,k=4,0.5649,0.5649,4,0.006667,0.8756637573242188,0.014837215654551983,0.4508528411388397,2.0489957332611084,4.544711112976074,7.077353477478027,
topological,count,2048,4,k=4,,0.5649,5,0.006667,0.7816113233566284,0.027952317148447037,1.600167989730835,2.1023123264312744,1.3138072490692139,4.0,0.5432637333869934
metric,count,2048,4,k=4,0.5649,0.5649,5,0.006667,0.8523481488227844,0.03440789878368378,2.4246346950531006,2.041727304458618,0.8420762419700623,7.575849533081055,
topological,count,2048,4,k=4,,0.5649,6,0.006667,0.6684508323669434,0.02748868428170681,1.5475257635116577,2.1630971431732178,1.397777795791626,4.0,0.5106787085533142
metric,count,2048,4,k=4,0.5649,0.5649,6,0.006667,0.8573097586631775,0.04046523571014404,3.3534674644470215,2.0424177646636963,0.6090465784072876,9.208740234375,
topological,count,2048,4,k=4,,0.5649,7,0.006667,0.7999488115310669,0.05367913097143173,5.90120792388916,2.1135363578796387,0.35815316438674927,4.0,0.5594936013221741
metric,count,2048,4,k=4,0.5649,0.5649,7,0.006667,0.8627325296401978,0.011209317483007908,0.25732871890068054,2.0463359355926514,7.952225208282471,6.456591606140137,
topological,count,2048,4,k=4,,0.5649,0,0.0075,0.7937071323394775,0.040566593408584595,3.3702878952026367,2.1101977825164795,0.6261179447174072,4.0,0.5678874850273132
metric,count,2048,4,k=4,0.5649,0.5649,0,0.0075,0.8565273880958557,0.013639112934470177,0.3809800148010254,2.0589654445648193,5.404392242431641,6.940996170043945,
topological,count,2048,4,k=4,,0.5649,1,0.0075,0.409117728471756,0.11103975027799606,25.251483917236328,2.2366795539855957,0.08857616037130356,4.0,0.44805583357810974
metric,count,2048,4,k=4,0.5649,0.5649,1,0.0075,0.8581876754760742,0.013832520693540573,0.3918614983558655,2.0550928115844727,5.244436740875244,7.567245960235596,
topological,count,2048,4,k=4,,0.5649,2,0.0075,0.7436525821685791,0.026000354439020157,1.3844857215881348,2.1300477981567383,1.538511872291565,4.0,0.5453051924705505
metric,count,2048,4,k=4,0.5649,0.5649,2,0.0075,0.8158652186393738,0.01867910660803318,0.7145657539367676,2.05712890625,2.878851890563965,8.536103248596191,
topological,count,2048,4,k=4,,0.5649,3,0.0075,0.7989413142204285,0.04776798561215401,4.673086643218994,2.1058735847473145,0.45063868165016174,4.0,0.5698913931846619
metric,count,2048,4,k=4,0.5649,0.5649,3,0.0075,0.8598589897155762,0.009327291510999203,0.17817267775535583,2.05497670173645,11.533624649047852,6.432909965515137,
topological,count,2048,4,k=4,,0.5649,4,0.0075,0.7251458764076233,0.019636014476418495,0.7896537184715271,2.1415317058563232,2.7119884490966797,4.0,0.5181756019592285
metric,count,2048,4,k=4,0.5649,0.5649,4,0.0075,0.8491517305374146,0.012856890447437763,0.3385336399078369,2.053426742553711,6.065650939941406,6.21349573135376,
topological,count,2048,4,k=4,,0.5649,5,0.0075,0.7524616122245789,0.02668401226401329,1.458250880241394,2.111017942428589,1.4476369619369507,4.0,0.550790548324585
metric,count,2048,4,k=4,0.5649,0.5649,5,0.0075,0.8421812057495117,0.008938859216868877,0.1636417657136917,2.0459532737731934,12.50263500213623,7.480351448059082,
topological,count,2048,4,k=4,,0.5649,6,0.0075,0.715214192867279,0.030923467129468918,1.958422303199768,2.1566379070281982,1.1012119054794312,4.0,0.5117021799087524
metric,count,2048,4,k=4,0.5649,0.5649,6,0.0075,0.8555761575698853,0.01630978100001812,0.5447863340377808,2.048558235168457,3.760296583175659,7.203046798706055,
topological,count,2048,4,k=4,,0.5649,7,0.0075,0.7702396512031555,0.028287498280405998,1.6387739181518555,2.1213841438293457,1.2944947481155396,4.0,0.5744797587394714
metric,count,2048,4,k=4,0.5649,0.5649,7,0.0075,0.8525257706642151,0.01094765029847622,0.24545493721961975,2.0547735691070557,8.371286392211914,7.000341415405273,
topological,count,2048,4,k=4,,0.5649,0,0.008333,0.7396095991134644,0.04299062117934227,3.7851006984710693,2.1384823322296143,0.5649737119674683,4.0,0.5562640428543091
metric,count,2048,4,k=4,0.5649,0.5649,0,0.008333,0.6841243505477905,0.12037304788827896,29.674846649169922,2.0738446712493896,0.06988560408353806,8.146337509155273,
topological,count,2048,4,k=4,,0.5649,1,0.008333,0.65891432762146,0.02993234246969223,1.8348956108093262,2.1484994888305664,1.1709109544754028,4.0,0.5002461671829224
metric,count,2048,4,k=4,0.5649,0.5649,1,0.008333,0.8336790204048157,0.017141809687018394,0.6017877459526062,2.0615837574005127,3.4257657527923584,6.28933572769165,
topological,count,2048,4,k=4,,0.5649,2,0.008333,0.7144808769226074,0.03207018971443176,2.1063618659973145,2.1474623680114746,1.0195125341415405,4.0,0.5368913412094116
metric,count,2048,4,k=4,0.5649,0.5649,2,0.008333,0.8225364685058594,0.014459957368671894,0.4282170832157135,2.063042163848877,4.817748546600342,5.372851371765137,
topological,count,2048,4,k=4,,0.5649,3,0.008333,0.7520376443862915,0.04474669322371483,4.100642204284668,2.120166063308716,0.5170326828956604,4.0,0.5696104764938354
metric,count,2048,4,k=4,0.5649,0.5649,3,0.008333,0.822089672088623,0.01068783923983574,0.23394283652305603,2.064941644668579,8.826693534851074,5.388222694396973,
topological,count,2048,4,k=4,,0.5649,4,0.008333,0.6766961812973022,0.03523583710193634,2.5427236557006836,2.169128656387329,0.8530729413032532,4.0,0.5106222629547119
metric,count,2048,4,k=4,0.5649,0.5649,4,0.008333,0.8427413702011108,0.027375273406505585,1.5347826480865479,2.058770179748535,1.3414082527160645,6.472060203552246,
topological,count,2048,4,k=4,,0.5649,5,0.008333,0.7439813017845154,0.03266267478466034,2.1849093437194824,2.126570463180542,0.9732992053031921,4.0,0.5460996031761169
metric,count,2048,4,k=4,0.5649,0.5649,5,0.008333,0.6558933258056641,0.13272936642169952,36.07978820800781,2.063525915145874,0.05719340592622757,8.727675437927246,
topological,count,2048,4,k=4,,0.5649,6,0.008333,0.6476402878761292,0.03996572643518448,3.2711868286132812,2.176100492477417,0.66523277759552,4.0,0.5028569102287292
metric,count,2048,4,k=4,0.5649,0.5649,6,0.008333,0.8265606760978699,0.016486328095197678,0.5566443800926208,2.058504819869995,3.698060989379883,5.748241901397705,
topological,count,2048,4,k=4,,0.5649,7,0.008333,0.7486205697059631,0.031721293926239014,2.0607802867889404,2.1344454288482666,1.0357462167739868,4.0,0.5476076602935791
metric,count,2048,4,k=4,0.5649,0.5649,7,0.008333,0.8136399388313293,0.04265895485877991,3.7269227504730225,2.0613033771514893,0.5530845522880554,6.176025390625,
topological,count,2048,4,k=4,,0.5649,0,0.00875,0.7334814071655273,0.045463677495718,4.233105182647705,2.13049578666687,0.5032938718795776,4.0,0.5597519874572754
metric,count,2048,4,k=4,0.5649,0.5649,0,0.00875,0.801304280757904,0.03416984900832176,2.3912010192871094,2.067718505859375,0.8647196888923645,7.301084041595459,
topological,count,2048,4,k=4,,0.5649,1,0.00875,0.5924838781356812,0.05170217901468277,5.474539756774902,2.192009449005127,0.40040066838264465,4.0,0.4935670793056488
metric,count,2048,4,k=4,0.5649,0.5649,1,0.00875,0.8398310542106628,0.018122512847185135,0.6726154088973999,2.056605100631714,3.057624101638794,6.100869178771973,
topological,count,2048,4,k=4,,0.5649,2,0.00875,0.6732813715934753,0.02435200661420822,1.2145054340362549,2.161173105239868,1.7794675827026367,4.0,0.538922131061554
metric,count,2048,4,k=4,0.5649,0.5649,2,0.00875,0.8424181342124939,0.009429492056369781,0.18209858238697052,2.0682783126831055,11.358014106750488,6.963954925537109,
topological,count,2048,4,k=4,,0.5649,3,0.00875,0.7207111120223999,0.03061029128730297,1.9189554452896118,2.1414668560028076,1.1159545183181763,4.0,0.5498218536376953
metric,count,2048,4,k=4,0.5649,0.5649,3,0.00875,0.816619873046875,0.019190890714526176,0.7542585134506226,2.0699832439422607,2.7443950176239014,6.462460994720459,
topological,count,2048,4,k=4,,0.5649,4,0.00875,0.6545603275299072,0.028045035898685455,1.610801339149475,2.159057855606079,1.340362548828125,4.0,0.5044482946395874
metric,count,2048,4,k=4,0.5649,0.5649,4,0.00875,0.8209202289581299,0.015535237267613411,0.49427172541618347,2.065080165863037,4.178025722503662,6.590234279632568,
topological,count,2048,4,k=4,,0.5649,5,0.00875,0.7373813986778259,0.01782737672328949,0.6508859395980835,2.134597063064575,3.2795255184173584,4.0,0.5508406162261963
metric,count,2048,4,k=4,0.5649,0.5649,5,0.00875,0.8244062066078186,0.022741006687283516,1.0591301918029785,2.0554044246673584,1.9406532049179077,7.302089691162109,
topological,count,2048,4,k=4,,0.5649,6,0.00875,0.6744992136955261,0.046831488609313965,4.491649150848389,2.1656363010406494,0.4821472465991974,4.0,0.5185920000076294
metric,count,2048,4,k=4,0.5649,0.5649,6,0.00875,0.8095008134841919,0.024980496615171432,1.2780036926269531,2.054485321044922,1.6075738668441772,5.821865081787109,
topological,count,2048,4,k=4,,0.5649,7,0.00875,0.6862975358963013,0.059821225702762604,7.328930377960205,2.1609385013580322,0.2948504686355591,4.0,0.5233768820762634
metric,count,2048,4,k=4,0.5649,0.5649,7,0.00875,0.8209899663925171,0.022104669362306595,1.000686526298523,2.0613744258880615,2.059960126876831,6.430527210235596,
topological,count,2048,4,k=4,,0.5649,0,0.01,0.6904059648513794,0.042415957897901535,3.684584379196167,2.1539571285247803,0.5845862030982971,4.0,0.5362891554832458
metric,count,2048,4,k=4,0.5649,0.5649,0,0.01,0.7887192964553833,0.018202269449830055,0.6785486936569214,2.0777812004089355,3.062095880508423,5.684384822845459,
topological,count,2048,4,k=4,,0.5649,1,0.01,0.6628238558769226,0.04254528135061264,3.7070868015289307,2.1702523231506348,0.5854333639144897,4.0,0.5231143832206726
metric,count,2048,4,k=4,0.5649,0.5649,1,0.01,0.8003034591674805,0.01370818167924881,0.38484835624694824,2.0653183460235596,5.3665771484375,5.596571922302246,
topological,count,2048,4,k=4,,0.5649,2,0.01,0.5854626893997192,0.08193622529506683,13.74933910369873,2.1915993690490723,0.1593967080116272,4.0,0.5106146335601807
metric,count,2048,4,k=4,0.5649,0.5649,2,0.01,0.796403706073761,0.013468475081026554,0.37150683999061584,2.0783581733703613,5.594400882720947,5.759931564331055,
topological,count,2048,4,k=4,,0.5649,3,0.01,0.7227808237075806,0.025523630902171135,1.334181308746338,2.1429686546325684,1.606204867362976,4.0,0.578386127948761
metric,count,2048,4,k=4,0.5649,0.5649,3,0.01,0.8021467924118042,0.013353496789932251,0.36519095301628113,2.0754964351654053,5.683318138122559,5.250087738037109,
topological,count,2048,4,k=4,,0.5649,4,0.01,0.6302770972251892,0.05285217985510826,5.720787048339844,2.173138380050659,0.3798670470714569,4.0,0.518096923828125
metric,count,2048,4,k=4,0.5649,0.5649,4,0.01,0.7999812364578247,0.02261141873896122,1.0470938682556152,2.0774667263031006,1.984031081199646,5.880478382110596,
topological,count,2048,4,k=4,,0.5649,5,0.01,0.6723134517669678,0.07434272766113281,11.318970680236816,2.1766700744628906,0.19230282306671143,4.0,0.5642309188842773
metric,count,2048,4,k=4,0.5649,0.5649,5,0.01,0.8116251826286316,0.010153516195714474,0.21113628149032593,2.067885160446167,9.79407787322998,6.483457088470459,
topological,count,2048,4,k=4,,0.5649,6,0.01,0.6236213445663452,0.031535468995571136,2.0367071628570557,2.1817994117736816,1.07123863697052,4.0,0.5156647562980652
metric,count,2048,4,k=4,0.5649,0.5649,6,0.01,0.7737633585929871,0.017941080033779144,0.6592151522636414,2.072538137435913,3.1439478397369385,6.888720512390137,
topological,count,2048,4,k=4,,0.5649,7,0.01,0.6483368277549744,0.06591808050870895,8.898956298828125,2.172968626022339,0.24418242275714874,4.0,0.5367530584335327
metric,count,2048,4,k=4,0.5649,0.5649,7,0.01,0.8232951164245605,0.015125238336622715,0.4685267508029938,2.0759477615356445,4.430798530578613,7.22021484375,
topological,count,2048,4,k=4,,0.5649,0,0.01125,0.6047102808952332,0.07080025970935822,10.265962600708008,2.197733163833618,0.2140796035528183,4.0,0.5487382411956787
metric,count,2048,4,k=4,0.5649,0.5649,0,0.01125,0.7686362266540527,0.022580066695809364,1.0441920757293701,2.087437391281128,1.9990932941436768,5.558505535125732,
topological,count,2048,4,k=4,,0.5649,1,0.01125,0.5656930208206177,0.03723643347620964,2.839658498764038,2.209263324737549,0.7780032157897949,4.0,0.5180724859237671
metric,count,2048,4,k=4,0.5649,0.5649,1,0.01125,0.7664182782173157,0.01962428167462349,0.7887102961540222,2.0826339721679688,2.6405563354492188,6.176044940948486,
topological,count,2048,4,k=4,,0.5649,2,0.01125,0.5756875276565552,0.051269449293613434,5.383283615112305,2.193399667739868,0.40744641423225403,4.0,0.528599202632904
metric,count,2048,4,k=4,0.5649,0.5649,2,0.01125,0.7630468606948853,0.0136832594871521,0.38345029950141907,2.086319923400879,5.440913677215576,6.614511489868164,
topological,count,2048,4,k=4,,0.5649,3,0.01125,0.6787028312683105,0.05036179721355438,5.194364070892334,2.1740078926086426,0.4185320734977722,4.0,0.5712791085243225
metric,count,2048,4,k=4,0.5649,0.5649,3,0.01125,0.7558850049972534,0.01888730376958847,0.7305835485458374,2.0857465267181396,2.854904890060425,5.287822246551514,
topological,count,2048,4,k=4,,0.5649,4,0.01125,0.5953706502914429,0.04548870772123337,4.237767696380615,2.2058026790618896,0.5205104947090149,4.0,0.5206610560417175
metric,count,2048,4,k=4,0.5649,0.5649,4,0.01125,0.7739571928977966,0.021480370312929153,0.9449601769447327,2.0854709148406982,2.2069406509399414,5.217627048492432,
topological,count,2048,4,k=4,,0.5649,5,0.01125,0.6603953242301941,0.03647546097636223,2.724780797958374,2.1757278442382812,0.7984964847564697,4.0,0.5558419823646545
metric,count,2048,4,k=4,0.5649,0.5649,5,0.01125,0.7691883444786072,0.025637751445174217,1.346138834953308,2.077108144760132,1.5430119037628174,5.69485330581665,
topological,count,2048,4,k=4,,0.5649,6,0.01125,0.6532464623451233,0.04013781249523163,3.2994182109832764,2.191269874572754,0.6641382575035095,4.0,0.5314487218856812
metric,count,2048,4,k=4,0.5649,0.5649,6,0.01125,0.6910671591758728,0.09110299497842789,16.99789810180664,2.0798280239105225,0.12235794961452484,7.060194969177246,
topological,count,2048,4,k=4,,0.5649,7,0.01125,0.6406158208847046,0.04294327273964882,3.7767677307128906,2.175929307937622,0.5761353373527527,4.0,0.5278843641281128
metric,count,2048,4,k=4,0.5649,0.5649,7,0.01125,0.7709918022155762,0.024062952026724815,1.1858445405960083,2.086958646774292,1.759892225265503,5.217411994934082,
topological,count,2048,4,k=4,,0.5649,0,0.011667,0.6976422071456909,0.04315543547272682,3.814178466796875,2.166691780090332,0.5680625438690186,4.0,0.5757118463516235
metric,count,2048,4,k=4,0.5649,0.5649,0,0.011667,0.7766454815864563,0.021247876808047295,0.9246152639389038,2.082498788833618,2.252286911010742,6.059716701507568,
topological,count,2048,4,k=4,,0.5649,1,0.011667,0.6565831899642944,0.035370778292417526,2.5622365474700928,2.1841399669647217,0.8524349331855774,4.0,0.5322105884552002
metric,count,2048,4,k=4,0.5649,0.5649,1,0.011667,0.7652814984321594,0.008451418951153755,0.1462814211845398,2.0840320587158203,14.24673080444336,5.709159851074219,
topological,count,2048,4,k=4,,0.5649,2,0.011667,0.5083960890769958,0.08143085241317749,13.580255508422852,2.2249131202697754,0.16383442282676697,4.0,0.5365208983421326
metric,count,2048,4,k=4,0.5649,0.5649,2,0.011667,0.7876825332641602,0.02593013271689415,1.3770173788070679,2.088718891143799,1.5168428421020508,6.18411111831665,
topological,count,2048,4,k=4,,0.5649,3,0.011667,0.6538665890693665,0.04018488526344299,3.307161808013916,2.18214750289917,0.6598248481750488,4.0,0.5656605958938599
metric,count,2048,4,k=4,0.5649,0.5649,3,0.011667,0.7690550088882446,0.022251944988965988,1.0140652656555176,2.0881340503692627,2.059171199798584,5.361162185668945,
topological,count,2048,4,k=4,,0.5649,4,0.011667,0.5530390739440918,0.03320394456386566,2.2579243183135986,2.2239110469818115,0.9849360585212708,4.0,0.5315831303596497
metric,count,2048,4,k=4,0.5649,0.5649,4,0.011667,0.7778457403182983,0.01190412137657404,0.2902182340621948,2.083099842071533,7.177700996398926,5.677167892456055,
topological,count,2048,4,k=4,,0.5649,5,0.011667,0.6672459840774536,0.04896101355552673,4.909426212310791,2.172424793243408,0.4425007700920105,4.0,0.5451685190200806
metric,count,2048,4,k=4,0.5649,0.5649,5,0.011667,0.7747629880905151,0.024390676990151405,1.2183657884597778,2.075906753540039,1.7038452625274658,5.1689453125,
topological,count,2048,4,k=4,,0.5649,6,0.011667,0.5620388388633728,0.04795410484075546,4.709573268890381,2.209070920944214,0.46905967593193054,4.0,0.5038981437683105
metric,count,2048,4,k=4,0.5649,0.5649,6,0.011667,0.7686308026313782,0.02137836441397667,0.9360066652297974,2.0777981281280518,2.2198538780212402,6.464560508728027,
topological,count,2048,4,k=4,,0.5649,7,0.011667,0.6355408430099487,0.03298816829919815,2.228673219680786,2.190110683441162,0.982697069644928,4.0,0.5331250429153442
metric,count,2048,4,k=4,0.5649,0.5649,7,0.011667,0.7631945013999939,0.01805848814547062,0.6678711771965027,2.088067054748535,3.1264517307281494,5.683095455169678,
topological,count,2048,4,k=4,,0.5649,0,0.0125,0.6545393466949463,0.04489123821258545,4.127177715301514,2.1840012073516846,0.5291754603385925,4.0,0.5545957684516907
metric,count,2048,4,k=4,0.5649,0.5649,0,0.0125,0.7122839093208313,0.019966984167695045,0.8164976239204407,2.0918185710906982,2.561940908432007,5.876728534698486,
topological,count,2048,4,k=4,,0.5649,1,0.0125,0.5985132455825806,0.024935826659202576,1.2734371423721313,2.181723117828369,1.7132554054260254,4.0,0.5171102285385132
metric,count,2048,4,k=4,0.5649,0.5649,1,0.0125,0.7593377232551575,0.018946155905723572,0.7351435422897339,2.088648557662964,2.841143846511841,5.675195217132568,
topological,count,2048,4,k=4,,0.5649,2,0.0125,0.5967375636100769,0.039063960313797,3.1252338886260986,2.190110683441162,0.7007830142974854,4.0,0.53574138879776
metric,count,2048,4,k=4,0.5649,0.5649,2,0.0125,0.7465347051620483,0.015189110301434994,0.47249218821525574,2.096292018890381,4.436670303344727,5.157548904418945,
topological,count,2048,4,k=4,,0.5649,3,0.0125,0.6799444556236267,0.04372866451740265,3.916177749633789,2.168876886367798,0.5538249611854553,4.0,0.5676840543746948
metric,count,2048,4,k=4,0.5649,0.5649,3,0.0125,0.7400414943695068,0.023328395560383797,1.1145503520965576,2.0909624099731445,1.8760591745376587,5.333173751831055,
topological,count,2048,4,k=4,,0.5649,4,0.0125,0.476835161447525,0.10924727469682693,24.442811965942383,2.245143175125122,0.09185290336608887,4.0,0.5275952219963074
metric,count,2048,4,k=4,0.5649,0.5649,4,0.0125,0.6927734017372131,0.03604689612984657,2.661127805709839,2.0975208282470703,0.788207471370697,6.414121150970459,
topological,count,2048,4,k=4,,0.5649,5,0.0125,0.5805040001869202,0.0538601279258728,5.941071033477783,2.2114524841308594,0.37223127484321594,4.0,0.550621509552002
metric,count,2048,4,k=4,0.5649,0.5649,5,0.0125,0.7572904825210571,0.013072843663394451,0.35000163316726685,2.083022356033325,5.951464653015137,5.536660194396973,
topological,count,2048,4,k=4,,0.5649,6,0.0125,0.4710846543312073,0.033169832080602646,2.253286838531494,2.261169195175171,1.0034981966018677,4.0,0.513665497303009
metric,count,2048,4,k=4,0.5649,0.5649,6,0.0125,0.7576081156730652,0.0334673747420311,2.293893575668335,2.077911853790283,0.9058448672294617,6.402577877044678,
topological,count,2048,4,k=4,,0.5649,7,0.0125,0.6335015892982483,0.050390150398015976,5.200214862823486,2.1922547817230225,0.4215700626373291,4.0,0.5396731495857239
metric,count,2048,4,k=4,0.5649,0.5649,7,0.0125,0.7544984221458435,0.02529723197221756,1.310617446899414,2.0938363075256348,1.5975953340530396,6.566562175750732,
topological,count,2048,4,k=4,,0.5649,0,0.013333,0.5423158407211304,0.07523158937692642,11.591254234313965,2.244810104370117,0.19366413354873657,4.0,0.5599059462547302
metric,count,2048,4,k=4,0.5649,0.5649,0,0.013333,0.7393347024917603,0.017400242388248444,0.6200697422027588,2.1020779609680176,3.3900668621063232,5.333125114440918,
topological,count,2048,4,k=4,,0.5649,1,0.013333,0.6315924525260925,0.03777506574988365,2.9224050045013428,2.1936676502227783,0.7506377696990967,4.0,0.5520669221878052
metric,count,2048,4,k=4,0.5649,0.5649,1,0.013333,0.7509424686431885,0.02190193347632885,0.9824147820472717,2.0876314640045166,2.125,5.137626647949219,
topological,count,2048,4,k=4,,0.5649,2,0.013333,0.4299006462097168,0.08533289283514023,14.912927627563477,2.2669789791107178,0.15201435983181,4.0,0.5347316861152649
metric,count,2048,4,k=4,0.5649,0.5649,2,0.013333,0.7124285697937012,0.025124648585915565,1.2927957773208618,2.1037588119506836,1.6272939443588257,5.146864891052246,
