model,match_method,N,k,k_label,R,matched_R,seed,D,phi_mean,phi_std,chi,sdot,J,mean_degree,mean_kth_dist
metric,count,2048,3,k=3,0.5063,0.5063,3,0.0125,0.6662059426307678,0.027286678552627563,1.5248647928237915,2.098278284072876,1.3760422468185425,4.406474590301514,
topological,count,2048,3,k=3,,0.5063,4,0.0125,0.26831483840942383,0.03910273686051369,3.131441116333008,2.3043363094329834,0.7358708381652832,3.0,0.44542059302330017
metric,count,2048,3,k=3,0.5063,0.5063,4,0.0125,0.6843322515487671,0.031904544681310654,2.0846590995788574,2.097717523574829,1.006264090538025,5.025126934051514,
topological,count,2048,3,k=3,,0.5063,5,0.0125,0.29349178075790405,0.024356000125408173,1.2149038314819336,2.286588668823242,1.8821148872375488,3.0,0.4459916651248932
metric,count,2048,3,k=3,0.5063,0.5063,5,0.0125,0.6459928154945374,0.023463880643248558,1.127534031867981,2.0887563228607178,1.8524996042251587,4.795263767242432,
topological,count,2048,3,k=3,,0.5063,6,0.0125,0.44553786516189575,0.06795947998762131,9.458669662475586,2.2539544105529785,0.2382950782775879,3.0,0.45014140009880066
metric,count,2048,3,k=3,0.5063,0.5063,6,0.0125,0.6450275182723999,0.027912545949220657,1.5956178903579712,2.092768430709839,1.311572551727295,4.911816120147705,
topological,count,2048,3,k=3,,0.5063,7,0.0125,0.2618846595287323,0.08745341002941132,15.66330623626709,2.3018391132354736,0.1469574272632599,3.0,0.44491007924079895
metric,count,2048,3,k=3,0.5063,0.5063,7,0.0125,0.6544213891029358,0.03862398490309715,3.0552313327789307,2.0997753143310547,0.6872721314430237,5.090439319610596,
topological,count,2048,3,k=3,,0.5063,0,0.013333,0.3403773903846741,0.07453977316617966,11.379053115844727,2.2955760955810547,0.20173700153827667,3.0,0.4499188959598541
metric,count,2048,3,k=3,0.5063,0.5063,0,0.013333,0.6479412913322449,0.026530707255005836,1.4415429830551147,2.1046669483184814,1.4600099325180054,4.559130668640137,
topological,count,2048,3,k=3,,0.5063,1,0.013333,0.21724849939346313,0.06659550964832306,9.082802772521973,2.3163342475891113,0.25502416491508484,3.0,0.4426294267177582
metric,count,2048,3,k=3,0.5063,0.5063,1,0.013333,0.33835333585739136,0.04242413118481636,3.686004877090454,2.113020658493042,0.5732550024986267,5.687792778015137,
topological,count,2048,3,k=3,,0.5063,2,0.013333,0.384986937046051,0.07164187729358673,10.511480331420898,2.2608277797698975,0.21508176624774933,3.0,0.4617443084716797
