N,k,match_method,matched_R,preview_Dopt_topological,preview_Dopt_metric,length_match_reference_D,topological_J_min,metric_J_min,J_min_gap_metric_minus_topological,topological_D_opt,metric_D_opt,topological_D_c,metric_D_c,topological_Delta,metric_Delta,Delta_gap_metric_minus_topological,topological_sharpness,metric_sharpness,sharpness_gap_topological_minus_metric,topological_realized_degree,metric_realized_degree,metric_degree_gap,fairness_flag,J_min_winner,Delta_winner,sharpness_winner
2048,3,count,0.5063,0.005,0.01,0.005,0.18601451887674614,0.2622313713169433,0.07621685244019716,0.014051189522442626,0.023899299248582966,0.015934796666763604,0.023889888984597523,0.0018836071443209777,9.410263985442507e-06,-0.0018741968803355352,0.8840003524788191,1.3428270078487412,-0.45882665536992207,3.0,3.333195455735776,0.33319545573577614,True,topological,metric,metric
2048,4,count,0.5649,0.005,0.01,0.005,0.18282343163360792,0.4216240234011277,0.23880059176751978,0.02356313190767081,0.02719515346678863,0.023877639432827818,0.027510740698343576,0.00031450752515700675,0.00031558723155494794,1.0797063979411936e-06,0.736395861428217,0.2132854088397492,0.5231104525884678,4.0,4.110825271868125,0.11082527186812463,True,topological,topological,topological
2048,5,count,0.6714,0.0225,0.0125,0.0225,0.24156822183248394,0.34916318048239603,0.10759495864991209,0.02991933540252278,0.05118451272526062,0.030228365438606523,0.024685970150288183,0.00030903003608374197,0.026498542574972434,0.026189512538888692,0.5768644345001608,0.3002700710300936,0.27659436347006716,5.0,5.150992836214995,0.1509928362149946,True,topological,topological,topological
