N,k,noise,n_seeds,phi_mean,phi_se,tau_rw,tau_rw_se,tau_rw_ci_lo,tau_rw_ci_hi,tau_rw_window_limited_frac,tau_rel,tau_rel_se,tau_rel_ci_lo,tau_rel_ci_hi,tau_rel_window_limited_frac,tau_cage,tau_cage_se,tau_cage_ci_lo,tau_cage_ci_hi,tau_cage_window_limited_frac,ell_nn2,fr_mean_lifetime,fr_mean_lifetime_se,fr_median_lifetime,fr_p90_lifetime,fr_max_lifetime,fr_tail_frac_ge_100,fr_censored_frac,fr_frames_with_clusters_frac,AH_phi,AH_r1
1024,9,0.005,5,0.9769526888926823,0.0002909382894474063,2564.3448137241635,63.51303192635713,2450.9981673647685,2673.7863185769115,0.0,55.196030981002785,5.87744150879708,44.91990256472089,65.47215939728468,0.0,74.50002094041058,2.9992531602844243,69.92863197910583,80.09785943935128,0.0,0.24518312017122906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008360749264558165,3.491493755330669e-05
1024,9,0.02,5,0.9170639420549076,0.001277177342280959,1064.0945092794634,19.698889190164003,1032.851615573515,1098.6176543700735,0.0,26.147583242504794,1.7543464975416116,22.54409248578086,28.64258282011935,0.0,44.37115060060325,1.0554723854257138,42.640881546241374,46.20116552236151,0.0,0.2682058765242497,1.6,1.6,1.6,1.6,1.6,0.0,0.0,6.39897616381379e-05,0.0008360749264558165,3.491493755330669e-05
1024,9,0.05,5,0.7738423019647598,0.0017095787507597298,541.0855171768719,5.537431667294331,531.7878470433034,550.37114043477,0.0,13.24629235571192,0.42229429507467486,12.450910009458292,13.891214248647007,0.0,32.27586713770257,0.5825793998011184,31.230519540842728,33.29573158505601,0.0,0.28692695523301764,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.001983682610782275,0.0008360749264558165,3.491493755330669e-05
1024,9,0.0738,5,0.6043532850841682,0.001869421280670097,374.80864352527215,3.0148824142273902,369.3495917997222,379.57275984291994,0.0,8.81637193998194,0.47486824445731046,8.050915944816953,9.694375204341972,0.0,28.726203049691474,0.3361028293410066,28.159061815419214,29.33673969601773,0.0,0.29677419910828273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008360749264558165,3.491493755330669e-05
1024,9,0.1,5,0.24295158085102836,0.006034658877380206,297.37359285346486,0.5458929376438939,296.46781967320044,298.37234385006934,0.0,4.503312998112558,0.10199060920837077,4.301289974146753,4.676590174162341,0.0,27.46868725454076,0.2579447567524485,27.01084277365225,27.947292797958266,0.0,0.30985668127735455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008360749264558165,3.491493755330669e-05
1024,9,0.15,5,0.0632263376765574,0.0015359510832125384,459.09113952993323,1.0822722763178285,457.402567203991,460.8623765739152,0.0,1.0250791116430336,0.02093371309773668,0.9927773696360683,1.0668009937571934,0.0,67.44939676409967,0.6638610496293532,66.29206369199282,68.58780138100008,0.0,0.3345412982006868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008360749264558165,3.491493755330669e-05
